epoch,step,test/chamfer_distance,test/cls_acc,test/cls_f1,test/cls_loss,test/cls_precision,test/cls_recall,test/loss,test/mat_f1,test/mat_loss,test/mat_precision,test/mat_recall,test/n_critical_max,test/part_acc,test/rot_mae,test/rot_mse,test/rot_rmse,test/trans_mae,test/trans_mse,test/trans_rmse
0,0,0.02966282330453396,1.0,1.0,0.016517817974090576,1.0,1.0,4.885334014892578,0.11005456000566483,4.868815898895264,0.11005459725856781,0.11005459725856781,280.31427001953125,0.8574297428131104,16.703712463378906,1919.08056640625,19.57451057434082,0.025783177465200424,0.00776548171415925,0.03247638791799545
