lr-Adam/pg1,lr-Adam/pg2,step,train/batch_size,train/cls_loss,train/cls_acc,train/cls_precision,train/cls_recall,train/cls_f1,train/mat_loss,train/n_critical_max,train/rig_loss,train/loss,epoch,val/cls_loss,val/cls_acc,val/cls_precision,val/cls_recall,val/cls_f1,val/mat_loss,val/n_critical_max,val/rig_loss,val/loss,val/mat_precision,val/mat_recall,val/mat_f1,train/mat_precision,train/mat_recall,train/mat_f1
,,32989,2.0,0.02675195224583149,0.9889000058174133,0.7774269580841064,0.8785222768783569,0.8198645710945129,4.7236151695251465,111.0,0.34097999334335327,5.0913472175598145,13,,,,,,,,,,,,,,,
,,32999,2.0,0.057920556515455246,0.9757999777793884,0.8145383596420288,0.8181179761886597,0.816317081451416,7.175142288208008,309.0,0.29542019963264465,7.528482913970947,13,,,,,,,,,,,,,,,
,,33009,2.0,0.028435762971639633,0.9878000020980835,0.8054260611534119,0.74104905128479,0.7692966461181641,4.626649379730225,99.0,0.3367874026298523,4.991872310638428,13,,,,,,,,,,,,,,,
,,33019,2.0,0.03614547848701477,0.9839000105857849,0.8522380590438843,0.8409834504127502,0.8465129137039185,5.449374675750732,264.0,0.3365740478038788,5.822094440460205,13,,,,,,,,,,,,,,,
,,33029,2.0,0.03865738585591316,0.9843000173568726,0.8951802253723145,0.8107609152793884,0.8475751876831055,4.27040433883667,192.0,0.3648814260959625,4.673943042755127,13,,,,,,,,,,,,,,,
,,33039,2.0,0.0390632227063179,0.9886000156402588,0.8946787118911743,0.6155364513397217,0.6768996715545654,4.68761682510376,93.0,0.23279911279678345,4.959479331970215,13,,,,,,,,,,,,,,,
,,33049,2.0,0.029137618839740753,0.989300012588501,0.8213685750961304,0.7030760645866394,0.748458743095398,4.559567451477051,95.0,0.6638233661651611,5.252528190612793,13,,,,,,,,,,,,,,,
,,33059,2.0,0.08466451615095139,0.963699996471405,0.8096491098403931,0.7105835676193237,0.7495341300964355,5.663863182067871,248.0,0.12761281430721283,5.876140117645264,13,,,,,,,,,,,,,,,
,,33069,2.0,0.03149783983826637,0.9861999750137329,0.9224948883056641,0.7359210848808289,0.8015725612640381,5.27741813659668,213.0,0.1595821976661682,5.468498229980469,13,,,,,,,,,,,,,,,
,,33079,2.0,0.02069721557199955,0.9926000237464905,0.8943815231323242,0.801174521446228,0.8413482904434204,4.396218776702881,104.0,0.2992962896823883,4.716212272644043,13,,,,,,,,,,,,,,,
,,33089,2.0,0.024844713509082794,0.9900000095367432,0.920429527759552,0.824303925037384,0.8658726215362549,4.20980978012085,176.0,0.6355539560317993,4.870208263397217,13,,,,,,,,,,,,,,,
,,33099,2.0,0.06506533920764923,0.9697999954223633,0.8939598798751831,0.7116650342941284,0.7727043032646179,4.98566198348999,269.0,0.19503185153007507,5.245759010314941,13,,,,,,,,,,,,,,,
,,33109,2.0,0.019668051972985268,0.9922000169754028,0.8727696537971497,0.8475898504257202,0.859724223613739,3.8945717811584473,132.0,0.059432078152894974,3.9736719131469727,13,,,,,,,,,,,,,,,
,,33119,2.0,0.06432786583900452,0.9740999937057495,0.8873330354690552,0.8516954183578491,0.8685311079025269,5.009489059448242,277.0,0.7325592637062073,5.806375980377197,13,,,,,,,,,,,,,,,
,,33129,2.0,0.03900003805756569,0.9847000241279602,0.9075989723205566,0.870591938495636,0.8881359696388245,4.939250946044922,191.0,0.3291531801223755,5.307404041290283,13,,,,,,,,,,,,,,,
,,33139,2.0,0.02725791558623314,0.9868999719619751,0.7536166906356812,0.7924442887306213,0.7715907096862793,4.948493003845215,78.0,0.20807760953903198,5.183828353881836,13,,,,,,,,,,,,,,,
,,33149,2.0,0.02819543518126011,0.9927999973297119,0.7105053663253784,0.6524873375892639,0.676761269569397,4.0400872230529785,50.0,0.03991786763072014,4.108200550079346,13,,,,,,,,,,,,,,,
,,33159,2.0,0.03680635988712311,0.9839000105857849,0.8515512347221375,0.728844940662384,0.776553750038147,5.351779460906982,214.0,0.31985917687416077,5.708445072174072,13,,,,,,,,,,,,,,,
,,33169,2.0,0.022847993299365044,0.9883999824523926,0.8512269854545593,0.7183228731155396,0.7687162160873413,4.0692596435546875,93.0,0.2030421644449234,4.295149803161621,13,,,,,,,,,,,,,,,
,,33179,2.0,0.04066954553127289,0.9846000075340271,0.8053511381149292,0.7521495819091797,0.7760814428329468,5.344789028167725,112.0,0.34146711230278015,5.726925373077393,13,,,,,,,,,,,,,,,
,,33189,2.0,0.022912807762622833,0.9926999807357788,0.8985077142715454,0.8726751804351807,0.8851419687271118,6.454800128936768,167.0,0.22939163446426392,6.707104682922363,13,,,,,,,,,,,,,,,
,,33199,2.0,0.04575885459780693,0.9803000092506409,0.8955699801445007,0.7872333526611328,0.8321114778518677,5.766869068145752,254.0,0.5339983105659485,6.346626281738281,13,,,,,,,,,,,,,,,
,,33209,2.0,0.020287329331040382,0.9934999942779541,0.7836527824401855,0.7179692983627319,0.7464264631271362,3.9092202186584473,48.0,0.2092333883047104,4.1387410163879395,13,,,,,,,,,,,,,,,
,,33219,2.0,0.010735980235040188,0.996999979019165,0.8323303461074829,0.7494980096817017,0.7849617004394531,3.363542079925537,27.0,0.020190253853797913,3.394468307495117,13,,,,,,,,,,,,,,,
,,33229,2.0,0.05112595856189728,0.9781000018119812,0.8303234577178955,0.7905917167663574,0.809079110622406,4.907135009765625,203.0,0.5412196516990662,5.499480724334717,13,,,,,,,,,,,,,,,
,,33239,2.0,0.04711759090423584,0.9800999760627747,0.8515523672103882,0.718172550201416,0.7682618498802185,5.623039722442627,258.0,0.47606322169303894,6.146220684051514,13,,,,,,,,,,,,,,,
,,33249,2.0,0.047955241054296494,0.9921000003814697,0.9739103317260742,0.679065465927124,0.7586146593093872,4.389533042907715,71.0,0.4199511706829071,4.857439041137695,13,,,,,,,,,,,,,,,
,,33259,2.0,0.010112078860402107,0.996999979019165,0.6653658747673035,0.535513699054718,0.5580722689628601,3.2534804344177246,22.0,0.05106945335865021,3.314661979675293,13,,,,,,,,,,,,,,,
,,33269,2.0,0.03087027557194233,0.9853000044822693,0.8248898983001709,0.8757264614105225,0.8483440279960632,5.404325008392334,212.0,0.24578870832920074,5.680984020233154,13,,,,,,,,,,,,,,,
,,33279,2.0,0.02138061635196209,0.9932000041007996,0.9004876613616943,0.8157806396484375,0.8529807329177856,4.943854808807373,98.0,0.3802472949028015,5.345482349395752,13,,,,,,,,,,,,,,,
,,33289,2.0,0.046186212450265884,0.9800000190734863,0.823757529258728,0.5426025986671448,0.5712114572525024,5.594888210296631,184.0,0.34193912148475647,5.98301362991333,13,,,,,,,,,,,,,,,
,,33299,2.0,0.057859595865011215,0.9764000177383423,0.7180678844451904,0.854352593421936,0.7687504291534424,5.365539073944092,168.0,0.22564955055713654,5.6490478515625,13,,,,,,,,,,,,,,,
,,33309,2.0,0.02400396764278412,0.9904000163078308,0.8437426090240479,0.8645902872085571,0.8538466691970825,4.340490818023682,144.0,0.4615974426269531,4.82609224319458,13,,,,,,,,,,,,,,,
,,33319,2.0,0.0686718225479126,0.9718999862670898,0.8211830258369446,0.8066084980964661,0.8137071132659912,5.671269416809082,203.0,0.102515809237957,5.842456817626953,13,,,,,,,,,,,,,,,
,,33329,2.0,0.03753219172358513,0.9850000143051147,0.9207574129104614,0.8439774513244629,0.8782023191452026,4.687625408172607,228.0,0.2339743971824646,4.959132194519043,13,,,,,,,,,,,,,,,
,,33339,2.0,0.04336738958954811,0.9850999712944031,0.8376855850219727,0.9079173803329468,0.8692458271980286,4.720347881317139,141.0,0.3592201769351959,5.1229352951049805,13,,,,,,,,,,,,,,,
,,33349,2.0,0.026103030890226364,0.9926000237464905,0.8366917371749878,0.6020063161849976,0.6555473804473877,4.082582950592041,54.0,0.15227797627449036,4.2609639167785645,13,,,,,,,,,,,,,,,
,,33359,2.0,0.02609260566532612,0.9876000285148621,0.8111891746520996,0.7133026719093323,0.7527656555175781,4.260050296783447,137.0,0.5626152753829956,4.848758220672607,13,,,,,,,,,,,,,,,
,,33369,2.0,0.03995353728532791,0.98089998960495,0.7640336751937866,0.8434627056121826,0.7981991171836853,5.340341567993164,164.0,0.5877547264099121,5.968050003051758,13,,,,,,,,,,,,,,,
,,33379,2.0,0.044093888252973557,0.9793000221252441,0.9457929134368896,0.7598288655281067,0.8263681530952454,5.659183979034424,198.0,0.15519896149635315,5.8584771156311035,13,,,,,,,,,,,,,,,
,,33389,2.0,0.03305068239569664,0.9840999841690063,0.8740466237068176,0.7255837321281433,0.7805031538009644,6.327142238616943,226.0,0.2833026945590973,6.643495559692383,13,,,,,,,,,,,,,,,
,,33399,2.0,0.025352122262120247,0.9919000267982483,0.8534826040267944,0.6071231365203857,0.6632519364356995,3.9898688793182373,62.0,0.27583009004592896,4.291051387786865,13,,,,,,,,,,,,,,,
,,33409,2.0,0.06566361337900162,0.9679999947547913,0.8465916514396667,0.7006740570068359,0.7522026300430298,4.968849182128906,271.0,0.42259588837623596,5.457108974456787,13,,,,,,,,,,,,,,,
,,33419,2.0,0.03122098743915558,0.9896000027656555,0.8606455326080322,0.7351669669151306,0.7842531204223633,3.497920274734497,129.0,0.06989706307649612,3.5990383625030518,13,,,,,,,,,,,,,,,
,,33429,2.0,0.047122541815042496,0.9825000166893005,0.7940199375152588,0.607089638710022,0.6551011204719543,5.847390651702881,174.0,0.5575906038284302,6.452103614807129,13,,,,,,,,,,,,,,,
,,33439,2.0,0.04644141346216202,0.9829999804496765,0.6837752461433411,0.5968501567840576,0.6261353492736816,4.9976630210876465,111.0,0.5133062601089478,5.557410717010498,13,,,,,,,,,,,,,,,
,,33449,2.0,0.06976860761642456,0.9690999984741211,0.7524996995925903,0.7243402004241943,0.7375027537345886,5.289148807525635,169.0,0.6457091569900513,6.004626274108887,13,,,,,,,,,,,,,,,
,,33459,2.0,0.03241205960512161,0.9864000082015991,0.8592526912689209,0.6180385947227478,0.675808846950531,5.033717632293701,130.0,0.09554020315408707,5.161669731140137,13,,,,,,,,,,,,,,,
,,33469,2.0,0.03643510863184929,0.9876999855041504,0.9260803461074829,0.6662088632583618,0.7373944520950317,4.319681167602539,95.0,0.3506934642791748,4.706809997558594,13,,,,,,,,,,,,,,,
,,33479,2.0,0.04302023723721504,0.9829000234603882,0.9211483001708984,0.8623849153518677,0.8893345594406128,5.073495388031006,268.0,0.18702474236488342,5.303540229797363,13,,,,,,,,,,,,,,,
,,33489,2.0,0.02298828586935997,0.991599977016449,0.7583357691764832,0.7874018549919128,0.7720738649368286,3.566821336746216,56.0,0.280127614736557,3.8699371814727783,13,,,,,,,,,,,,,,,
,,33499,2.0,0.026662219315767288,0.9896000027656555,0.936915397644043,0.8738749623298645,0.9027810096740723,5.930600166320801,267.0,0.410536527633667,6.367798805236816,13,,,,,,,,,,,,,,,
,,33509,2.0,0.020303038880228996,0.9944999814033508,0.728713870048523,0.6125038266181946,0.6505182981491089,4.030868053436279,41.0,0.12004942446947098,4.171220779418945,13,,,,,,,,,,,,,,,
,,33519,2.0,0.07491657882928848,0.9656000137329102,0.8996824026107788,0.6769557595252991,0.741093635559082,6.1085333824157715,362.0,0.2257525473833084,6.4092020988464355,13,,,,,,,,,,,,,,,
,,33529,2.0,0.005861121695488691,0.9980999827384949,0.7992492914199829,0.6426567435264587,0.6930726766586304,2.615363359451294,12.0,0.01639251783490181,2.6376168727874756,13,,,,,,,,,,,,,,,
,,33539,2.0,0.08115661144256592,0.9648000001907349,0.6630273461341858,0.6502766609191895,0.6563615202903748,5.717929840087891,207.0,0.32708051800727844,6.126167297363281,13,,,,,,,,,,,,,,,
,,33549,2.0,0.03329902142286301,0.9860000014305115,0.8145346641540527,0.8903351426124573,0.8481103181838989,5.423966884613037,198.0,0.25089123845100403,5.708157062530518,13,,,,,,,,,,,,,,,
,,33559,2.0,0.017081966623663902,0.9940999746322632,0.8746969699859619,0.7757376432418823,0.8175312876701355,3.943366527557373,77.0,0.3115038573741913,4.271952152252197,13,,,,,,,,,,,,,,,
,,33569,2.0,0.02010302059352398,0.9926000237464905,0.872773289680481,0.8343005180358887,0.8524569272994995,4.877414703369141,130.0,0.32033663988113403,5.2178544998168945,13,,,,,,,,,,,,,,,
,,33579,2.0,0.06652669608592987,0.9703999757766724,0.8046566843986511,0.8794726133346558,0.8374168276786804,5.544839382171631,213.0,0.5545427799224854,6.1659088134765625,13,,,,,,,,,,,,,,,
,,33589,2.0,0.08112601935863495,0.9607999920845032,0.8576388955116272,0.6545223593711853,0.7114333510398865,6.345149993896484,258.0,0.35381850600242615,6.780094623565674,13,,,,,,,,,,,,,,,
,,33599,2.0,0.00928729772567749,0.9968000054359436,0.8279937505722046,0.7834380269050598,0.804074764251709,3.3856422901153564,28.0,0.20164215564727783,3.596571922302246,13,,,,,,,,,,,,,,,
,,33609,2.0,0.03432385250926018,0.9843999743461609,0.8731618523597717,0.8462100028991699,0.8591434955596924,4.6734514236450195,181.0,0.31628718972206116,5.024062156677246,13,,,,,,,,,,,,,,,
,,33619,2.0,0.023750873282551765,0.9908999800682068,0.9100367426872253,0.6986907124519348,0.7667378783226013,4.256199836730957,111.0,0.16476409137248993,4.444714546203613,13,,,,,,,,,,,,,,,
,,33629,2.0,0.07759184390306473,0.9677000045776367,0.8179548978805542,0.5491200685501099,0.5787205100059509,6.904322147369385,316.0,0.4238415062427521,7.405755519866943,13,,,,,,,,,,,,,,,
,,33639,2.0,0.04044940322637558,0.9832000136375427,0.7697564363479614,0.7554349899291992,0.7623896598815918,4.894844055175781,127.0,0.24324189126491547,5.178535461425781,13,,,,,,,,,,,,,,,
,,33649,2.0,0.0485435388982296,0.9793999791145325,0.795425295829773,0.7680591344833374,0.7810298800468445,5.677309036254883,183.0,0.5425594449043274,6.268412113189697,13,,,,,,,,,,,,,,,
,,33659,2.0,0.01995643973350525,0.9945999979972839,0.7836084365844727,0.6373275518417358,0.6846907138824463,3.2872443199157715,30.0,0.1490330994129181,3.4562337398529053,13,,,,,,,,,,,,,,,
,,33669,2.0,0.04343781992793083,0.9848999977111816,0.779036283493042,0.5755187273025513,0.6167900562286377,4.704936504364014,104.0,0.26213401556015015,5.0105085372924805,13,,,,,,,,,,,,,,,
,,33679,2.0,0.017465125769376755,0.992900013923645,0.8019384145736694,0.7571579217910767,0.7777137160301208,3.61014461517334,72.0,0.8895404934883118,4.517150402069092,13,,,,,,,,,,,,,,,
,,33689,2.0,0.01010667160153389,0.9972000122070312,0.7489984035491943,0.6424560546875,0.6811166405677795,2.663438558578491,21.0,0.039680466055870056,2.7132256031036377,13,,,,,,,,,,,,,,,
,,33699,2.0,0.039928607642650604,0.9829000234603882,0.8424423933029175,0.8339658975601196,0.8381471633911133,5.0361008644104,229.0,0.17136770486831665,5.247396945953369,13,,,,,,,,,,,,,,,
,,33709,2.0,0.01397671177983284,0.9958000183105469,0.8186720609664917,0.9061825275421143,0.8570502996444702,3.256282329559326,36.0,0.07649224996566772,3.3467514514923096,13,,,,,,,,,,,,,,,
,,33719,2.0,0.03246331214904785,0.9933000206947327,0.8810124397277832,0.7989377975463867,0.834892988204956,3.952819347381592,63.0,0.2601306438446045,4.245413303375244,13,,,,,,,,,,,,,,,
,,33729,2.0,0.1631622165441513,0.9631999731063843,0.4968518614768982,0.49963948130607605,0.49332931637763977,7.092358589172363,286.0,0.34707942605018616,7.60260009765625,13,,,,,,,,,,,,,,,
,,33739,2.0,0.020075948908925056,0.9948999881744385,0.7793940305709839,0.6629325151443481,0.7056159973144531,3.6113641262054443,47.0,0.5474769473075867,4.178916931152344,13,,,,,,,,,,,,,,,
,,33749,2.0,0.07306727021932602,0.973800003528595,0.6916528940200806,0.6968557834625244,0.6942165493965149,5.010577201843262,128.0,0.21576248109340668,5.299407005310059,13,,,,,,,,,,,,,,,
,,33759,2.0,0.05208032205700874,0.9789000153541565,0.8888823986053467,0.7570935487747192,0.8085041046142578,4.972341537475586,231.0,0.21170589327812195,5.2361273765563965,13,,,,,,,,,,,,,,,
,,33769,2.0,0.019558671861886978,0.9922000169754028,0.8569833636283875,0.7576086521148682,0.7990511059761047,3.16523814201355,94.0,0.2790682017803192,3.463865041732788,13,,,,,,,,,,,,,,,
,,33779,2.0,0.04204711318016052,0.9854000210762024,0.7603534460067749,0.6998216509819031,0.7259296774864197,5.663498401641846,142.0,0.6942455172538757,6.3997907638549805,13,,,,,,,,,,,,,,,
,,33789,2.0,0.033079832792282104,0.9871000051498413,0.9439348578453064,0.8090749979019165,0.8637051582336426,6.047329425811768,269.0,0.6392917633056641,6.719700813293457,13,,,,,,,,,,,,,,,
,,33799,2.0,0.05199257656931877,0.9785000085830688,0.910517156124115,0.8560104370117188,0.881080150604248,5.12116003036499,350.0,0.18107222020626068,5.354224681854248,13,,,,,,,,,,,,,,,
,,33809,2.0,0.01247794646769762,0.9955000281333923,0.598547101020813,0.5598034262657166,0.5743436813354492,2.983397960662842,25.0,0.26719313859939575,3.263068914413452,13,,,,,,,,,,,,,,,
,,33819,2.0,0.04203152284026146,0.9818000197410583,0.8240437507629395,0.8019929528236389,0.8126028776168823,4.61346960067749,190.0,0.7257165908813477,5.3812174797058105,13,,,,,,,,,,,,,,,
,,33829,2.0,0.07643390446901321,0.9689000248908997,0.9048932790756226,0.7560597658157349,0.8116889595985413,5.546853065490723,297.0,0.4652249217033386,6.088511943817139,13,,,,,,,,,,,,,,,
,,33839,2.0,0.04320099949836731,0.98089998960495,0.830551266670227,0.8158424496650696,0.8230166435241699,6.010753154754639,202.0,0.4627154767513275,6.516669750213623,13,,,,,,,,,,,,,,,
,,33849,2.0,0.07173328846693039,0.9682999849319458,0.8781026601791382,0.7975938320159912,0.8323636054992676,5.047943115234375,293.0,0.2112961858510971,5.330972671508789,13,,,,,,,,,,,,,,,
,,33859,2.0,0.0468883141875267,0.9847000241279602,0.905339241027832,0.8004485368728638,0.8445907831192017,5.880104064941406,223.0,0.3826350271701813,6.309627532958984,13,,,,,,,,,,,,,,,
,,33869,2.0,0.03243545442819595,0.9853000044822693,0.7177899479866028,0.7458460330963135,0.7309304475784302,3.8382022380828857,88.0,0.43269190192222595,4.3033294677734375,13,,,,,,,,,,,,,,,
,,33879,2.0,0.03939634934067726,0.9825000166893005,0.8691884279251099,0.8485509157180786,0.8585479259490967,4.477664470672607,210.0,0.9385267496109009,5.455587387084961,13,,,,,,,,,,,,,,,
,,33889,2.0,0.03301491215825081,0.9861999750137329,0.8901081085205078,0.8202085494995117,0.8515079021453857,4.914450645446777,239.0,1.065468430519104,6.012933731079102,13,,,,,,,,,,,,,,,
,,33899,2.0,0.026142651215195656,0.9890999794006348,0.8962830901145935,0.8299573063850403,0.8599401712417603,4.881159782409668,211.0,0.22591306269168854,5.133215427398682,13,,,,,,,,,,,,,,,
,,33909,2.0,0.028987213969230652,0.9905999898910522,0.6916429400444031,0.5498555302619934,0.5779939293861389,4.498477935791016,57.0,0.26165512204170227,4.789120674133301,13,,,,,,,,,,,,,,,
,,33919,2.0,0.056420281529426575,0.9782000184059143,0.9149460196495056,0.9004340171813965,0.9075387716293335,5.391286373138428,374.0,0.23107826709747314,5.6787848472595215,13,,,,,,,,,,,,,,,
,,33929,2.0,0.028017355129122734,0.9889000058174133,0.8772486448287964,0.9076815247535706,0.8918368220329285,4.361004829406738,189.0,0.18154767155647278,4.57056999206543,13,,,,,,,,,,,,,,,
,,33939,2.0,0.0233134925365448,0.9894999861717224,0.733566164970398,0.6356889605522156,0.6712667346000671,3.9863293170928955,63.0,0.25728851556777954,4.266931056976318,13,,,,,,,,,,,,,,,
,,33949,2.0,0.030132809653878212,0.9840999841690063,0.7700909376144409,0.671087920665741,0.708965539932251,4.234459400177002,90.0,0.6591496467590332,4.923741817474365,13,,,,,,,,,,,,,,,
,,33959,2.0,0.04713885858654976,0.9786999821662903,0.9042439460754395,0.7870429158210754,0.8348211050033569,5.250344276428223,273.0,0.4662683606147766,5.76375150680542,13,,,,,,,,,,,,,,,
,,33969,2.0,0.050855208188295364,0.9772999882698059,0.8652690649032593,0.8443711996078491,0.854478120803833,5.141979217529297,211.0,0.39903369545936584,5.591867923736572,13,,,,,,,,,,,,,,,
,,33979,2.0,0.018034862354397774,0.9934999942779541,0.8800836801528931,0.7944433689117432,0.8316923379898071,3.832651138305664,66.0,0.4983808696269989,4.349066734313965,13,,,,,,,,,,,,,,,
,,33989,2.0,0.024184763431549072,0.9883000254631042,0.7934860587120056,0.8152457475662231,0.8039606809616089,4.3430023193359375,112.0,0.37960439920425415,4.746791362762451,13,,,,,,,,,,,,,,,
,,33999,2.0,0.04672835022211075,0.98089998960495,0.7937798500061035,0.7524787187576294,0.7714674472808838,5.147511005401611,178.0,0.36762991547584534,5.561869144439697,13,,,,,,,,,,,,,,,
,,34009,2.0,0.026681970804929733,0.9904000163078308,0.7736958265304565,0.8659817576408386,0.812952995300293,4.1270222663879395,79.0,0.26304247975349426,4.416746616363525,13,,,,,,,,,,,,,,,
,,34019,2.0,0.056574754416942596,0.9747999906539917,0.9219971299171448,0.8756324052810669,0.8972210884094238,5.1062912940979,362.0,0.33443883061408997,5.497304916381836,13,,,,,,,,,,,,,,,
,,34029,2.0,0.03520406782627106,0.9872999787330627,0.8387300372123718,0.7941928505897522,0.8148201704025269,4.489716529846191,128.0,0.766472578048706,5.291393280029297,13,,,,,,,,,,,,,,,
,,34039,2.0,0.01517782174050808,0.9954000115394592,0.5279092192649841,0.5153265595436096,0.5196805596351624,2.9461758136749268,16.0,0.022256216034293175,2.983609676361084,13,,,,,,,,,,,,,,,
,,34049,2.0,0.03223750367760658,0.987500011920929,0.7881537675857544,0.6005409955978394,0.6476847529411316,4.700114727020264,122.0,0.2904054522514343,5.022757530212402,13,,,,,,,,,,,,,,,
,,34059,2.0,0.027130283415317535,0.9887999892234802,0.8824647068977356,0.8157946467399597,0.8457958698272705,6.407565116882324,191.0,0.05598851665854454,6.490683555603027,13,,,,,,,,,,,,,,,
,,34069,2.0,0.01646633818745613,0.9961000084877014,0.798248291015625,0.572969913482666,0.6166695952415466,3.473371982574463,31.0,0.18992973864078522,3.6797680854797363,13,,,,,,,,,,,,,,,
,,34079,2.0,0.06301824748516083,0.9739999771118164,0.7867686152458191,0.7373109459877014,0.7595012187957764,5.467825412750244,177.0,0.448466956615448,5.979310512542725,13,,,,,,,,,,,,,,,
,,34089,2.0,0.01618151366710663,0.9939000010490417,0.9414748549461365,0.8755390644073486,0.9057443141937256,4.449185848236084,167.0,0.21949490904808044,4.68486213684082,13,,,,,,,,,,,,,,,
,,34099,2.0,0.05981369689106941,0.9745000004768372,0.7178794145584106,0.6455430388450623,0.6739463806152344,6.127310752868652,126.0,0.20578941702842712,6.392913818359375,13,,,,,,,,,,,,,,,
,,34109,2.0,0.04820845648646355,0.9787999987602234,0.8195210099220276,0.910991370677948,0.8589344620704651,5.7730207443237305,235.0,0.39541661739349365,6.21664571762085,13,,,,,,,,,,,,,,,
,,34119,2.0,0.03219764679670334,0.9853000044822693,0.8705650568008423,0.7909801602363586,0.8257104158401489,4.749392509460449,163.0,0.13601945340633392,4.917609214782715,13,,,,,,,,,,,,,,,
,,34129,2.0,0.03446371480822563,0.9858999848365784,0.8982572555541992,0.8950145244598389,0.896628737449646,4.80920934677124,312.0,0.4058755040168762,5.24954891204834,13,,,,,,,,,,,,,,,
,,34139,2.0,0.025165578350424767,0.9900000095367432,0.9096749424934387,0.8699536919593811,0.8887454867362976,4.069904804229736,206.0,0.1305946558713913,4.225665092468262,13,,,,,,,,,,,,,,,
,,34149,2.0,0.05868830531835556,0.9764999747276306,0.7583333253860474,0.7492257952690125,0.7536914348602295,4.581605911254883,156.0,0.5656414031982422,5.205935478210449,13,,,,,,,,,,,,,,,
,,34159,2.0,0.037744659930467606,0.9812999963760376,0.7377495765686035,0.6955317854881287,0.7144650816917419,5.563135147094727,108.0,0.2950781583786011,5.895957946777344,13,,,,,,,,,,,,,,,
,,34169,2.0,0.017880592495203018,0.9934999942779541,0.5527030229568481,0.5082183480262756,0.5132949352264404,3.8186681270599365,32.0,0.18289241194725037,4.0194411277771,13,,,,,,,,,,,,,,,
,,34179,2.0,0.04351750388741493,0.9810000061988831,0.7726033926010132,0.7924112677574158,0.7821371555328369,4.342967987060547,188.0,0.2021220326423645,4.5886077880859375,13,,,,,,,,,,,,,,,
,,34189,2.0,0.03984936699271202,0.9878000020980835,0.9430549740791321,0.7645009160041809,0.830226480960846,4.323275566101074,202.0,0.1656423807144165,4.528767108917236,13,,,,,,,,,,,,,,,
,,34199,2.0,0.04929029196500778,0.9821000099182129,0.651887059211731,0.5619184970855713,0.586799681186676,4.692194938659668,127.0,0.636881947517395,5.378366947174072,13,,,,,,,,,,,,,,,
,,34209,2.0,0.061088889837265015,0.9754999876022339,0.794561505317688,0.7137711048126221,0.7472400665283203,4.958187103271484,180.0,0.8457343578338623,5.8650102615356445,13,,,,,,,,,,,,,,,
,,34219,2.0,0.021776098757982254,0.991599977016449,0.6626642942428589,0.5119934678077698,0.5206179618835449,3.835237503051758,48.0,1.169059157371521,5.026072978973389,13,,,,,,,,,,,,,,,
,,34229,2.0,0.0471135675907135,0.9805999994277954,0.8601769208908081,0.822198748588562,0.8400412201881409,4.973899841308594,231.0,0.30027127265930176,5.321284294128418,13,,,,,,,,,,,,,,,
,,34239,2.0,0.013340063393115997,0.9947999715805054,0.7198700904846191,0.5389643907546997,0.5653627514839172,3.9064393043518066,37.0,0.05896421894431114,3.978743553161621,13,,,,,,,,,,,,,,,
,,34249,2.0,0.012887983582913876,0.9958999752998352,0.7216692566871643,0.8413518667221069,0.7686333656311035,3.458259344100952,23.0,0.06277599185705185,3.533923387527466,13,,,,,,,,,,,,,,,
,,34259,2.0,0.012230959720909595,0.9986000061035156,0.946866512298584,0.8861627578735352,0.9142826795578003,4.0383687019348145,38.0,0.03395882993936539,4.084558486938477,13,,,,,,,,,,,,,,,
,,34269,2.0,0.030001193284988403,0.988099992275238,0.8852230906486511,0.6773120164871216,0.7416251301765442,3.9906773567199707,124.0,0.8158531188964844,4.836531639099121,13,,,,,,,,,,,,,,,
,,34279,2.0,0.04808395728468895,0.9807999730110168,0.8873700499534607,0.9627431035041809,0.9211330413818359,4.833057880401611,303.0,0.4558834135532379,5.337025165557861,13,,,,,,,,,,,,,,,
,,34289,2.0,0.03331849351525307,0.9860000014305115,0.9282126426696777,0.8955960273742676,0.9111918210983276,4.478490829467773,311.0,0.35806769132614136,4.869876861572266,13,,,,,,,,,,,,,,,
,,34299,2.0,0.029998602345585823,0.9890999794006348,0.8279317617416382,0.509040355682373,0.5149586200714111,3.9882287979125977,88.0,0.46400487422943115,4.482232570648193,13,,,,,,,,,,,,,,,
,,34309,2.0,0.11223292350769043,0.9671000242233276,0.780478835105896,0.6369863152503967,0.6817578077316284,4.480330467224121,272.0,0.27082425355911255,4.8633880615234375,13,,,,,,,,,,,,,,,
,,34319,2.0,0.03460509330034256,0.9886000156402588,0.7460221648216248,0.6517385840415955,0.6873409152030945,3.958667039871216,83.0,0.3021177649497986,4.295389652252197,13,,,,,,,,,,,,,,,
,,34329,2.0,0.026432303711771965,0.9894000291824341,0.9057065844535828,0.843187153339386,0.8717004656791687,5.47424840927124,217.0,0.46934518218040466,5.970026016235352,13,,,,,,,,,,,,,,,
,,34339,2.0,0.028991421684622765,0.9891999959945679,0.8357118368148804,0.8236269950866699,0.8295539617538452,5.042212009429932,155.0,0.3294353783130646,5.400638580322266,13,,,,,,,,,,,,,,,
,,34349,2.0,0.028584448620676994,0.9904999732971191,0.49524998664855957,0.5,0.49761366844177246,3.8858718872070312,57.0,0.9925320744514465,4.906988620758057,13,,,,,,,,,,,,,,,
,,34359,2.0,0.037708595395088196,0.9842000007629395,0.8707812428474426,0.9147074222564697,0.8913974761962891,4.6971917152404785,332.0,0.32155948877334595,5.056459903717041,13,,,,,,,,,,,,,,,
