epoch,lr-Adam,step,train/batch_size,train/cls_acc,train/cls_f1,train/cls_loss,train/cls_precision,train/cls_recall,train/loss,train/mat_loss,train/n_critical_max,train/rig_loss,val/cls_acc,val/cls_f1,val/cls_loss,val/cls_precision,val/cls_recall,val/loss,val/mat_f1,val/mat_loss,val/mat_precision,val/mat_recall,val/n_critical_max,val/rig_loss
,1e-06,0,,,,,,,,,,,,,,,,,,,,,,
0,,9,2.0,0.9757000207901001,0.9011020660400391,0.060328010469675064,0.908934473991394,0.8936154842376709,27.418190002441406,4.399563789367676,643.0,22.958297729492188,,,,,,,,,,,,
0,,19,2.0,0.9818000197410583,0.9222305417060852,0.044083964079618454,0.9443411827087402,0.9025276899337769,21.726099014282227,4.3378682136535645,634.0,17.344146728515625,,,,,,,,,,,,
0,,29,2.0,0.98089998960495,0.8822629451751709,0.04852630943059921,0.8879634141921997,0.8767454028129578,30.235660552978516,3.8565313816070557,261.0,26.330602645874023,,,,,,,,,,,,
0,,39,2.0,0.9692999720573425,0.9188405275344849,0.08730048686265945,0.9394841194152832,0.9005959033966064,21.215721130371094,5.066390037536621,572.0,16.062030792236328,,,,,,,,,,,,
0,,49,2.0,0.9585999846458435,0.9037829041481018,0.1638515442609787,0.9066447019577026,0.9009776711463928,10.01694107055664,3.527799129486084,671.0,6.325290679931641,,,,,,,,,,,,
0,,59,2.0,0.988099992275238,0.8214575052261353,0.04396442323923111,0.8911200761795044,0.7735204100608826,4.192230224609375,3.7509186267852783,163.0,0.3973471522331238,,,,,,,,,,,,
0,,69,2.0,0.9868000149726868,0.9030948281288147,0.035820312798023224,0.9227890968322754,0.88529372215271,6.618167877197266,4.233575344085693,233.0,2.3487722873687744,,,,,,,,,,,,
0,,79,2.0,0.9632999897003174,0.8467267155647278,0.07617173343896866,0.8154447078704834,0.8865853548049927,22.105712890625,3.7657201290130615,316.0,18.26382064819336,,,,,,,,,,,,
0,,89,2.0,0.9900000095367432,0.9607135057449341,0.025726940482854843,0.9607135057449341,0.9607135057449341,9.026962280273438,3.6945950984954834,384.0,5.306640625,,,,,,,,,,,,
0,,99,2.0,0.9704999923706055,0.9368640780448914,0.07970058917999268,0.9364551901817322,0.9372740983963013,10.898996353149414,3.962782859802246,725.0,6.856513500213623,,,,,,,,,,,,
0,,109,2.0,0.9822999835014343,0.8944598436355591,0.03988322243094444,0.8700916171073914,0.9227185249328613,26.800498962402344,3.046706199645996,228.0,23.713909149169922,,,,,,,,,,,,
0,,119,2.0,0.987500011920929,0.8641031980514526,0.03022034280002117,0.8332183361053467,0.9017608165740967,22.767425537109375,3.8871653079986572,156.0,18.850040435791016,,,,,,,,,,,,
0,,129,2.0,0.9700000286102295,0.9061634540557861,0.06886003911495209,0.8839390277862549,0.9319501519203186,9.434436798095703,4.701533317565918,673.0,4.664043426513672,,,,,,,,,,,,
0,,139,2.0,0.9789999723434448,0.8436986207962036,0.08202663064002991,0.8705612421035767,0.8207628726959229,9.923720359802246,4.343313217163086,349.0,5.498380661010742,,,,,,,,,,,,
0,,149,2.0,0.9860000014305115,0.9047379493713379,0.03535618633031845,0.9088530540466309,0.9007126092910767,12.197553634643555,3.2584354877471924,240.0,8.903761863708496,,,,,,,,,,,,
0,,159,2.0,0.9901999831199646,0.973730206489563,0.02742391638457775,0.9892439842224121,0.9594388008117676,4.1708550453186035,3.8196771144866943,954.0,0.32375407218933105,,,,,,,,,,,,
0,,169,2.0,0.9904000163078308,0.6446424126625061,0.02876291237771511,0.6366729736328125,0.6536332368850708,3.77483868598938,3.6614346504211426,50.0,0.084641233086586,,,,,,,,,,,,
0,,179,2.0,0.9905999898910522,0.9772700071334839,0.02358413115143776,0.972046434879303,0.9826539754867554,4.4540300369262695,3.3771610260009766,1018.0,1.0532851219177246,,,,,,,,,,,,
0,,189,2.0,0.9932000041007996,0.9588713645935059,0.018181784078478813,0.9588713645935059,0.9588713645935059,4.288440227508545,3.331505060195923,257.0,0.9387534260749817,,,,,,,,,,,,
0,,199,2.0,0.982699990272522,0.8385651707649231,0.03582916036248207,0.8098204731941223,0.8737237453460693,5.3898468017578125,4.310438632965088,140.0,1.0435791015625,,,,,,,,,,,,
0,,209,2.0,0.9768999814987183,0.9636671543121338,0.05281885340809822,0.9719469547271729,0.9559153318405151,5.987666130065918,4.4641218185424805,1456.0,1.4707257747650146,,,,,,,,,,,,
0,,219,2.0,0.9847999811172485,0.9624923467636108,0.041936058551073074,0.9545834064483643,0.9707854390144348,15.017695426940918,3.075930595397949,686.0,11.899828910827637,,,,,,,,,,,,
0,,229,2.0,0.9807000160217285,0.7169917821884155,0.043274540454149246,0.6762593388557434,0.784674346446991,5.018136978149414,4.658872127532959,92.0,0.315990686416626,,,,,,,,,,,,
0,,239,2.0,0.9707000255584717,0.9260896444320679,0.08848434686660767,0.9042047262191772,0.9515202045440674,8.974578857421875,4.632246494293213,953.0,4.253847599029541,,,,,,,,,,,,
0,,249,2.0,0.9771000146865845,0.8843899965286255,0.05028284341096878,0.8847379088401794,0.8840427994728088,16.071208953857422,4.785926342010498,366.0,11.235000610351562,,,,,,,,,,,,
0,,259,2.0,0.9926999807357788,0.7769477367401123,0.0157573614269495,0.8127515316009521,0.7486374378204346,5.375155925750732,4.150723457336426,51.0,1.2086750268936157,,,,,,,,,,,,
0,,269,2.0,0.9817000031471252,0.9044981002807617,0.042203400284051895,0.8847781419754028,0.9266660213470459,15.708295822143555,4.225579261779785,444.0,11.440512657165527,,,,,,,,,,,,
0,,279,2.0,0.9642000198364258,0.8801718950271606,0.07820643484592438,0.8747299313545227,0.8858152627944946,31.314836502075195,4.813559055328369,435.0,26.423070907592773,,,,,,,,,,,,
0,,289,2.0,0.9864000082015991,0.9175605773925781,0.03422359749674797,0.9184880256652832,0.916637659072876,14.295324325561523,4.076430320739746,283.0,10.184670448303223,,,,,,,,,,,,
0,,299,2.0,0.9506000280380249,0.8713839650154114,0.12036502361297607,0.8614436388015747,0.8821083903312683,6.971860885620117,4.446873664855957,673.0,2.4046218395233154,,,,,,,,,,,,
0,,309,2.0,0.9768999814987183,0.8693488836288452,0.06274904310703278,0.8565987348556519,0.8831741213798523,5.724735736846924,4.748032569885254,291.0,0.9139541387557983,,,,,,,,,,,,
0,,319,2.0,0.9854000210762024,0.9329773187637329,0.035582635551691055,0.9322754740715027,0.9336817264556885,7.98807430267334,4.786097049713135,365.0,3.1663944721221924,,,,,,,,,,,,
0,,329,2.0,0.9718000292778015,0.8987504243850708,0.06891832500696182,0.9284363985061646,0.8736206293106079,8.566736221313477,4.8075666427612305,719.0,3.690251350402832,,,,,,,,,,,,
0,,339,2.0,0.9932000041007996,0.9621225595474243,0.020803146064281464,0.9512251615524292,0.9736242294311523,25.88062858581543,4.400972366333008,409.0,21.458852767944336,,,,,,,,,,,,
