lr-Adam/pg1,lr-Adam/pg2,step,train/batch_size,train/cls_loss,train/cls_acc,train/cls_precision,train/cls_recall,train/cls_f1,train/mat_loss,train/n_critical_max,train/rig_loss,train/loss,epoch,val/cls_loss,val/cls_acc,val/cls_precision,val/cls_recall,val/cls_f1,val/mat_loss,val/n_critical_max,val/rig_loss,val/loss,val/mat_precision,val/mat_recall,val/mat_f1
9.757729755661011e-05,9.757729755661011e-05,16509,,,,,,,,,,,,,,,,,,,,,,,
9.707359806323417e-05,9.707359806323417e-05,16509,,,,,,,,,,,,,,,,,,,,,,,
,,16509,3.0,0.5087941288948059,0.8974000215530396,0.4778571128845215,0.4770612120628357,0.47745707631111145,7.473455429077148,319.0,7.697272777557373,15.679522514343262,10,,,,,,,,,,,,
,,16519,3.0,0.28819677233695984,0.9417333602905273,0.49414190649986267,0.492026150226593,0.4928719103336334,5.89055061340332,202.0,1.072579026222229,7.251326084136963,10,,,,,,,,,,,,
,,16529,3.0,0.1928362101316452,0.9555333256721497,0.4972023367881775,0.49894917011260986,0.49601221084594727,7.134964466094971,259.0,9.896492958068848,17.224292755126953,10,,,,,,,,,,,,
,,16539,3.0,0.12129827588796616,0.9749333262443542,0.5301187038421631,0.5146880745887756,0.518902063369751,5.561182498931885,123.0,1.9556999206542969,7.638180732727051,10,,,,,,,,,,,,
,,16549,3.0,0.2477714866399765,0.8846666812896729,0.4964459538459778,0.4451526403427124,0.4694021940231323,4.852068901062012,66.0,0.3711269497871399,5.4709672927856445,10,,,,,,,,,,,,
,,16559,3.0,0.14196348190307617,0.9724666476249695,0.49203941226005554,0.4940056800842285,0.49302059412002563,5.565092086791992,133.0,1.2653725147247314,6.972428321838379,10,,,,,,,,,,,,
,,16569,3.0,0.2380487322807312,0.9538666605949402,0.5272852182388306,0.5137345194816589,0.5167877674102783,8.63005542755127,342.0,11.952447891235352,20.820552825927734,10,,,,,,,,,,,,
,,16579,3.0,0.19103418290615082,0.9567999839782715,0.4960203170776367,0.49445849657058716,0.4950561225414276,6.446928024291992,139.0,2.221964120864868,8.859926223754883,10,,,,,,,,,,,,
,,16589,3.0,0.18437932431697845,0.9559999704360962,0.5314009785652161,0.5201858878135681,0.523944616317749,6.80838680267334,218.0,1.8182343244552612,8.810999870300293,10,,,,,,,,,,,,
,,16599,3.0,0.15244026482105255,0.9784666895866394,0.5252751111984253,0.5073121190071106,0.5095712542533875,6.632986545562744,152.0,0.5591561794281006,7.344582557678223,10,,,,,,,,,,,,
