lr-Adam/pg1,lr-Adam/pg2,step,train/batch_size,train/cls_loss,train/cls_acc,train/cls_precision,train/cls_recall,train/cls_f1,train/mat_loss,train/n_critical_max,train/rig_loss,train/loss,epoch,val/cls_loss,val/cls_acc,val/cls_precision,val/cls_recall,val/cls_f1,val/mat_loss,val/n_critical_max,val/rig_loss,val/loss,val/mat_precision,val/mat_recall,val/mat_f1
1e-06,9.999999999999999e-06,0,,,,,,,,,,,,,,,,,,,,,,,
,,9,3.0,0.1183556318283081,0.9631333351135254,0.6395184397697449,0.637117862701416,0.6383063793182373,5.581644535064697,272.0,6.993489742279053,12.693490028381348,0,,,,,,,,,,,,
,,19,3.0,0.06031861528754234,0.9763333201408386,0.6813353896141052,0.8676080703735352,0.7407320737838745,4.526965141296387,123.0,3.9254181385040283,8.512701988220215,0,,,,,,,,,,,,
,,29,3.0,0.14585678279399872,0.9433333277702332,0.6429012417793274,0.7452242374420166,0.6780672073364258,4.53648567199707,209.0,45.886199951171875,50.56854248046875,0,,,,,,,,,,,,
,,39,3.0,0.05270976573228836,0.98253333568573,0.7039669752120972,0.7075530290603638,0.7057435512542725,4.571977138519287,110.0,5.445657253265381,10.070343971252441,0,,,,,,,,,,,,
,,49,3.0,0.09710659086704254,0.9708666801452637,0.6546726226806641,0.5833265781402588,0.6072148084640503,5.617125034332275,209.0,11.491720199584961,17.205951690673828,0,,,,,,,,,,,,
,,59,3.0,0.09608627110719681,0.9618666768074036,0.7620070576667786,0.8860161304473877,0.8102841377258301,4.1720147132873535,292.0,9.290068626403809,13.558170318603516,0,,,,,,,,,,,,
,,69,3.0,0.042192865163087845,0.9869999885559082,0.7627890706062317,0.8823533654212952,0.8109778165817261,3.735602617263794,199.0,54.0199089050293,57.79770278930664,0,,,,,,,,,,,,
,,79,3.0,0.029327908530831337,0.9898666739463806,0.6998668313026428,0.7349790334701538,0.7159621715545654,3.7639377117156982,69.0,1.8321723937988281,5.6254377365112305,0,,,,,,,,,,,,
,,89,3.0,0.09225627779960632,0.9660666584968567,0.6848751306533813,0.7714147567749023,0.7190512418746948,5.9991135597229,265.0,51.44235610961914,57.53372573852539,0,,,,,,,,,,,,
,,99,3.0,0.04922635853290558,0.9801333546638489,0.7574974298477173,0.9126905202865601,0.8158051371574402,4.504347801208496,205.0,29.17032241821289,33.72389602661133,0,,,,,,,,,,,,
,,109,3.0,0.040288493037223816,0.9851333498954773,0.846682071685791,0.8439491987228394,0.8453099131584167,4.66658353805542,259.0,19.98597526550293,24.692848205566406,0,,,,,,,,,,,,
,,119,3.0,0.13627533614635468,0.9476000070571899,0.7262802124023438,0.7450526356697083,0.7352206707000732,6.203869819641113,332.0,18.22670555114746,24.566850662231445,0,,,,,,,,,,,,
,,129,3.0,0.17110976576805115,0.9490666389465332,0.6655053496360779,0.7134568691253662,0.6859163641929626,5.570372104644775,353.0,12.890496253967285,18.631977081298828,0,,,,,,,,,,,,
,,139,3.0,0.07017457485198975,0.9727333188056946,0.6971495151519775,0.7611135244369507,0.724280595779419,5.055079936981201,164.0,15.325870513916016,20.451126098632812,0,,,,,,,,,,,,
,,149,3.0,0.10468745231628418,0.9593333601951599,0.6360124349594116,0.7289129495620728,0.6691219806671143,4.580756187438965,182.0,8.07313060760498,12.758574485778809,0,,,,,,,,,,,,
,,159,3.0,0.07995511591434479,0.9660666584968567,0.7863045930862427,0.8202091455459595,0.8021794557571411,5.591347694396973,277.0,26.716272354125977,32.3875732421875,0,,,,,,,,,,,,
,,169,3.0,0.06777920573949814,0.9697333574295044,0.656391441822052,0.7889924645423889,0.7012057304382324,5.122702121734619,205.0,7.383915424346924,12.574396133422852,0,,,,,,,,,,,,
,,179,3.0,0.06509187072515488,0.9833333492279053,0.5975834131240845,0.6262928247451782,0.6099853515625,5.552112102508545,76.0,2.712430953979492,8.329635620117188,0,,,,,,,,,,,,
,,189,3.0,0.07374279946088791,0.9720666408538818,0.6428074240684509,0.8928278684616089,0.7054627537727356,4.045190811157227,100.0,13.521060943603516,17.639995574951172,0,,,,,,,,,,,,
,,199,3.0,0.04755507782101631,0.9842000007629395,0.6013153791427612,0.7462363243103027,0.642274022102356,4.047207832336426,40.0,0.3516174554824829,4.446380138397217,0,,,,,,,,,,,,
,,209,3.0,0.09559377282857895,0.9675333499908447,0.8058366775512695,0.8124603629112244,0.809108316898346,5.176935195922852,376.0,38.21289825439453,43.48542785644531,0,,,,,,,,,,,,
,,219,3.0,0.07211155444383621,0.9785333275794983,0.7095174789428711,0.706612229347229,0.7080540060997009,4.822150230407715,163.0,1.4303909540176392,6.324652671813965,0,,,,,,,,,,,,
,,229,3.0,0.10819651186466217,0.9622666835784912,0.6020774841308594,0.727946937084198,0.6383168697357178,4.788767337799072,110.0,12.237030029296875,17.133995056152344,0,,,,,,,,,,,,
,,239,3.0,0.0527859665453434,0.9832666516304016,0.793829083442688,0.7324936389923096,0.7593947649002075,5.363211154937744,218.0,5.761921405792236,11.177918434143066,0,,,,,,,,,,,,
,,249,3.0,0.09064684808254242,0.9661999940872192,0.662601113319397,0.7674468755722046,0.7009187340736389,4.492002487182617,173.0,36.67359924316406,41.256248474121094,0,,,,,,,,,,,,
,,259,3.0,0.10212856531143188,0.9693999886512756,0.7066818475723267,0.7472042441368103,0.7249533534049988,4.968974590301514,228.0,20.241718292236328,25.312820434570312,0,,,,,,,,,,,,
,,269,3.0,0.052918724715709686,0.9799333214759827,0.6411696672439575,0.7957459688186646,0.6896256804466248,4.305663108825684,112.0,7.834706783294678,12.193288803100586,0,,,,,,,,,,,,
,,279,3.0,0.1311967670917511,0.9477999806404114,0.7087652683258057,0.6829079389572144,0.6948268413543701,6.409582138061523,333.0,20.492782592773438,27.03356170654297,0,,,,,,,,,,,,
,,289,3.0,0.07258136570453644,0.9714666604995728,0.6751277446746826,0.8763371706008911,0.7360680103302002,5.215933799743652,164.0,12.716094017028809,18.004608154296875,0,,,,,,,,,,,,
,,299,3.0,0.04266051948070526,0.986133337020874,0.5470265746116638,0.5495036244392395,0.5482304692268372,4.936161518096924,59.0,0.7654482126235962,5.744270324707031,0,,,,,,,,,,,,
,,309,3.0,0.05615624040365219,0.9773333072662354,0.694408118724823,0.8104885816574097,0.7381809949874878,4.42411994934082,180.0,9.438140869140625,13.918416976928711,0,,,,,,,,,,,,
