test/cls_loss,test/cls_acc,test/cls_precision,test/cls_recall,test/cls_f1,test/mat_loss,test/n_critical_max,test/loss,test/mat_precision,test/mat_recall,test/mat_f1,test/part_acc,test/chamfer_distance,test/trans_mse,test/rot_mse,test/trans_rmse,test/rot_rmse,test/trans_mae,test/rot_mae,epoch,step
0.03204723075032234,1.0,1.0,1.0,1.0,9.534006118774414,136.3213653564453,9.566054344177246,0.038382746279239655,0.038382746279239655,0.03838270530104637,0.6587901711463928,0.08237634599208832,0.022505449131131172,3542.524169921875,0.08339166641235352,36.15061950683594,0.06641975045204163,31.16912078857422,0,0
