epoch,step,test/chamfer_distance,test/cls_acc,test/cls_f1,test/cls_loss,test/cls_precision,test/cls_recall,test/loss,test/mat_f1,test/mat_loss,test/mat_precision,test/mat_recall,test/n_critical_max,test/part_acc,test/rot_mae,test/rot_mse,test/rot_rmse,test/trans_mae,test/trans_mse,test/trans_rmse
0,0,0.02871619164943695,1.0,1.0,0.01675298810005188,1.0,1.0,4.955392360687256,0.11029171943664551,4.9386396408081055,0.11029177904129028,0.11029177904129028,281.0429992675781,0.8610000014305115,17.765575408935547,2103.948486328125,20.90631675720215,0.025994591414928436,0.007769342511892319,0.03277449682354927
