lr-Adam,step,train/batch_size,train/cls_loss,train/cls_acc,train/cls_precision,train/cls_recall,train/cls_f1,train/mat_loss,train/n_critical_max,train/rig_loss,train/loss,epoch,val/cls_loss,val/cls_acc,val/cls_precision,val/cls_recall,val/cls_f1,val/mat_loss,val/n_critical_max,val/rig_loss,val/loss,val/mat_precision,val/mat_recall,val/mat_f1
,189,4.0,0.060722846537828445,0.974399983882904,0.757993221282959,0.7131742238998413,0.7332760095596313,4.207967758178711,297.0,8.07524299621582,12.34393310546875,0,,,,,,,,,,,,
,199,4.0,0.02708667889237404,0.9902999997138977,0.7966674566268921,0.8803271651268005,0.8331319093704224,2.879366874694824,170.0,3.7295854091644287,6.636038780212402,0,,,,,,,,,,,,
,209,4.0,0.11505815386772156,0.9657999873161316,0.8524964451789856,0.6702444553375244,0.726458728313446,4.955538749694824,320.0,7.557651519775391,12.62824821472168,0,,,,,,,,,,,,
,219,4.0,0.03484046086668968,0.9873499870300293,0.7445164322853088,0.7744050621986389,0.7585651874542236,3.7503585815429688,163.0,16.926654815673828,20.71185302734375,0,,,,,,,,,,,,
,229,4.0,0.058617908507585526,0.9793499708175659,0.8887183666229248,0.7992144823074341,0.8376277685165405,4.4539666175842285,315.0,6.182852745056152,10.69543743133545,0,,,,,,,,,,,,
,239,4.0,0.04103425517678261,0.986050009727478,0.7519530653953552,0.90647292137146,0.8101975917816162,3.9487569332122803,235.0,13.186369895935059,17.17616081237793,0,,,,,,,,,,,,
,249,4.0,0.02277403324842453,0.9919499754905701,0.8090326189994812,0.7654898762702942,0.7855671644210815,4.085640907287598,92.0,1.504146695137024,5.6125617027282715,0,,,,,,,,,,,,
,259,4.0,0.07933901995420456,0.9695500135421753,0.698838472366333,0.6530671119689941,0.6726844310760498,4.734788417816162,340.0,6.208062171936035,11.02219009399414,0,,,,,,,,,,,,
,269,4.0,0.05492047592997551,0.9802500009536743,0.8971573114395142,0.8693360090255737,0.8826829195022583,4.076747894287109,333.0,18.19391632080078,22.325584411621094,0,,,,,,,,,,,,
,279,4.0,0.049956679344177246,0.9803000092506409,0.8541350364685059,0.7228587865829468,0.7726157903671265,4.950754642486572,206.0,2.1038455963134766,7.104557037353516,0,,,,,,,,,,,,
,289,4.0,0.032129935920238495,0.9872000217437744,0.8780485391616821,0.8873230814933777,0.8826256394386292,4.695152759552002,250.0,13.530744552612305,18.258026123046875,0,,,,,,,,,,,,
,299,4.0,0.033125706017017365,0.9870499968528748,0.7784357070922852,0.737809956073761,0.7564585208892822,3.5318751335144043,141.0,3.6248857975006104,7.189886569976807,0,,,,,,,,,,,,
,309,4.0,0.053265489637851715,0.9831500053405762,0.642081618309021,0.6714848875999451,0.6553306579589844,4.566624164581299,121.0,4.02091646194458,8.640806198120117,0,,,,,,,,,,,,
,319,4.0,0.033682405948638916,0.9917500019073486,0.8803852796554565,0.8682482838630676,0.8742143511772156,3.9306302070617676,209.0,7.535125732421875,11.499438285827637,0,,,,,,,,,,,,
,329,4.0,0.04782195761799812,0.9807000160217285,0.901756763458252,0.7852480411529541,0.832842230796814,5.514947891235352,357.0,9.348998069763184,14.911767959594727,0,,,,,,,,,,,,
,339,4.0,0.07409558445215225,0.9685999751091003,0.8197551965713501,0.7882915735244751,0.8031073808670044,4.655986785888672,356.0,11.573705673217773,16.303787231445312,0,,,,,,,,,,,,
,349,4.0,0.04191350191831589,0.9824000000953674,0.7835026979446411,0.9060618281364441,0.833115816116333,3.478574514389038,184.0,12.578323364257812,16.098812103271484,0,,,,,,,,,,,,
,359,4.0,0.035116758197546005,0.9858499765396118,0.8274722099304199,0.7995657920837402,0.8128650784492493,4.615452766418457,260.0,4.2690629959106445,8.919631958007812,0,,,,,,,,,,,,
,369,4.0,0.0403933972120285,0.9846500158309937,0.7160166501998901,0.7356454133987427,0.7253842353820801,3.6182236671447754,111.0,1.0664371252059937,4.7250542640686035,0,,,,,,,,,,,,
,379,4.0,0.02364792861044407,0.9925500154495239,0.822073757648468,0.8235765695571899,0.8228234052658081,4.123301982879639,151.0,3.657135486602783,7.8040852546691895,0,,,,,,,,,,,,
,389,4.0,0.03202447667717934,0.9887499809265137,0.9080411195755005,0.883719801902771,0.8954814672470093,3.952052593231201,266.0,26.48737907409668,30.47145652770996,0,,,,,,,,,,,,
,399,4.0,0.02892317809164524,0.9916499853134155,0.8464301228523254,0.771284818649292,0.8041542768478394,3.467132329940796,126.0,4.2293243408203125,7.725379943847656,0,,,,,,,,,,,,
,409,4.0,0.04760042577981949,0.9829999804496765,0.7390841841697693,0.7263287305831909,0.7325223684310913,4.170502662658691,120.0,3.4232702255249023,7.641373157501221,0,,,,,,,,,,,,
,419,4.0,0.04063665494322777,0.9857500195503235,0.8246713876724243,0.8082079887390137,0.8162139654159546,3.9517734050750732,134.0,5.89539098739624,9.887801170349121,0,,,,,,,,,,,,
,429,4.0,0.08731358498334885,0.9749000072479248,0.8873614072799683,0.6961672306060791,0.758093535900116,4.744157314300537,487.0,6.992025375366211,11.823495864868164,0,,,,,,,,,,,,
,439,4.0,0.04711723327636719,0.98089998960495,0.8056911826133728,0.925847053527832,0.8550270795822144,3.8200490474700928,206.0,18.30171775817871,22.16888427734375,0,,,,,,,,,,,,
,449,4.0,0.04650534689426422,0.9850500226020813,0.8569040894508362,0.7744672298431396,0.8100091218948364,4.840691566467285,216.0,1.0406951904296875,5.927892208099365,0,,,,,,,,,,,,
,459,4.0,0.04747501388192177,0.9868000149726868,0.6091296672821045,0.5722430348396301,0.5867353677749634,4.2954511642456055,81.0,1.5680445432662964,5.910970687866211,0,,,,,,,,,,,,
,469,4.0,0.0586296021938324,0.9771000146865845,0.7367132306098938,0.7128530740737915,0.7241038084030151,4.082067966461182,187.0,2.633073329925537,6.773770809173584,0,,,,,,,,,,,,
,479,4.0,0.04969959706068039,0.9788500070571899,0.6625861525535583,0.6981003284454346,0.6784790754318237,5.454018592834473,171.0,10.56640625,16.070125579833984,0,,,,,,,,,,,,
,489,4.0,0.062443699687719345,0.9743499755859375,0.8124170303344727,0.6691931486129761,0.7179244756698608,4.853569507598877,342.0,7.285615921020508,12.201629638671875,0,,,,,,,,,,,,
,499,4.0,0.06859520077705383,0.9768000245094299,0.8202290534973145,0.7790061831474304,0.7980771064758301,4.82271671295166,347.0,7.966448783874512,12.85776138305664,0,,,,,,,,,,,,
,509,4.0,0.07566501945257187,0.978950023651123,0.8208694458007812,0.7489278316497803,0.780028223991394,4.250496864318848,219.0,25.17546844482422,29.501630783081055,0,,,,,,,,,,,,
,519,4.0,0.03811289742588997,0.9866499900817871,0.9108030796051025,0.7828184366226196,0.8343809843063354,3.737757444381714,356.0,4.1930365562438965,7.968906879425049,0,,,,,,,,,,,,
,529,4.0,0.04982338845729828,0.9814500212669373,0.9195793867111206,0.738580584526062,0.8026208877563477,4.562873363494873,361.0,6.518036842346191,11.130733489990234,0,,,,,,,,,,,,
,539,4.0,0.05851832777261734,0.9767000079154968,0.7384836673736572,0.8263201713562012,0.7750308513641357,3.792811632156372,240.0,19.397287368774414,23.24861717224121,0,,,,,,,,,,,,
,549,4.0,0.09998832643032074,0.959850013256073,0.8035670518875122,0.7925564050674438,0.7979431748390198,4.82161808013916,427.0,9.529426574707031,14.451032638549805,0,,,,,,,,,,,,
,559,4.0,0.0755767971277237,0.9714999794960022,0.8796135187149048,0.774010181427002,0.8172963261604309,4.296956539154053,407.0,8.493128776550293,12.86566162109375,0,,,,,,,,,,,,
,569,4.0,0.03270656615495682,0.9874500036239624,0.7135323286056519,0.7860009670257568,0.7443079352378845,4.69226598739624,167.0,16.615707397460938,21.340679168701172,0,,,,,,,,,,,,
,579,4.0,0.04401842877268791,0.9811999797821045,0.8307017683982849,0.9277420043945312,0.8723974227905273,4.3526811599731445,347.0,37.36988067626953,41.766578674316406,0,,,,,,,,,,,,
,589,4.0,0.09721589088439941,0.9628499746322632,0.660951554775238,0.6890238523483276,0.6737226247787476,4.386409282684326,186.0,30.153013229370117,34.63663864135742,0,,,,,,,,,,,,
,599,4.0,0.06966660916805267,0.9728999733924866,0.8428847789764404,0.7354651689529419,0.7782657742500305,4.8479533195495605,286.0,8.608277320861816,13.525897026062012,0,,,,,,,,,,,,
,609,4.0,0.06269317865371704,0.9731500148773193,0.749552845954895,0.809518575668335,0.7760158777236938,4.31506872177124,230.0,4.990121364593506,9.367883682250977,0,,,,,,,,,,,,
,619,4.0,0.024487515911459923,0.9923999905586243,0.7217620611190796,0.8433355093002319,0.7691684365272522,3.5449507236480713,39.0,1.6852418184280396,5.254680156707764,0,,,,,,,,,,,,
,629,4.0,0.08873017132282257,0.9720500111579895,0.8053610324859619,0.7043105959892273,0.7439237833023071,4.802896499633789,250.0,7.041393756866455,11.93302059173584,0,,,,,,,,,,,,
,639,4.0,0.0778549462556839,0.9689499735832214,0.8229138255119324,0.8904553651809692,0.8529757261276245,4.26954984664917,323.0,45.239322662353516,49.586727142333984,0,,,,,,,,,,,,
,649,4.0,0.06965247541666031,0.9737499952316284,0.8555212616920471,0.7957788705825806,0.8226096034049988,5.316281318664551,352.0,13.261421203613281,18.647354125976562,0,,,,,,,,,,,,
,659,4.0,0.02242172509431839,0.991599977016449,0.7976716756820679,0.8564114570617676,0.8243205547332764,3.1907248497009277,102.0,4.734923362731934,7.948070049285889,0,,,,,,,,,,,,
,669,4.0,0.03175748139619827,0.9876000285148621,0.754486620426178,0.840103268623352,0.7908725738525391,3.751039743423462,133.0,3.1737351417541504,6.9565324783325195,0,,,,,,,,,,,,
,679,4.0,0.05110709369182587,0.9801999926567078,0.6198338866233826,0.61453777551651,0.617121696472168,4.347336292266846,127.0,2.8954195976257324,7.293862819671631,0,,,,,,,,,,,,
,689,4.0,0.027746444568037987,0.9908999800682068,0.9035947322845459,0.880358874797821,0.891614556312561,4.425845146179199,222.0,2.95397686958313,7.40756893157959,0,,,,,,,,,,,,
,699,4.0,0.04694787785410881,0.9882000088691711,0.6695743799209595,0.7415423393249512,0.6990407109260559,3.6001369953155518,70.0,2.3719160556793213,6.019001007080078,0,,,,,,,,,,,,
,709,4.0,0.061277978122234344,0.9829000234603882,0.8357220888137817,0.7011004686355591,0.7506633996963501,5.1070661544799805,286.0,20.099191665649414,25.267536163330078,0,,,,,,,,,,,,
,719,4.0,0.0446079820394516,0.9813500046730042,0.792191743850708,0.8849940896034241,0.8317475318908691,4.092588424682617,239.0,30.584497451782227,34.72169494628906,0,,,,,,,,,,,,
,729,4.0,0.06648201495409012,0.9760500192642212,0.7363437414169312,0.7457823753356934,0.7409633994102478,5.090428352355957,211.0,12.467096328735352,17.624006271362305,0,,,,,,,,,,,,
,739,4.0,0.022431151941418648,0.9922500252723694,0.8278225660324097,0.881665825843811,0.8526329398155212,3.63278865814209,149.0,3.554776430130005,7.209996223449707,0,,,,,,,,,,,,
,749,4.0,0.057205334305763245,0.9779999852180481,0.8770652413368225,0.7701019048690796,0.8139991164207458,4.982181072235107,337.0,7.429803371429443,12.469189643859863,0,,,,,,,,,,,,
,759,4.0,0.0201173797249794,0.9932000041007996,0.83539217710495,0.8598302602767944,0.8471695184707642,2.7750227451324463,185.0,2.5603625774383545,5.355502605438232,0,,,,,,,,,,,,
,769,4.0,0.03177150711417198,0.9857000112533569,0.850506603717804,0.8286378979682922,0.8391989469528198,4.103975296020508,192.0,8.361040115356445,12.496787071228027,0,,,,,,,,,,,,
,779,4.0,0.031655751168727875,0.9871500134468079,0.7547096610069275,0.8678702116012573,0.8005508184432983,3.4777557849884033,116.0,4.430164813995361,7.939576148986816,0,,,,,,,,,,,,
,789,4.0,0.04445049911737442,0.9871500134468079,0.719314694404602,0.7072144746780396,0.7130862474441528,4.043193817138672,99.0,5.462588310241699,9.55023193359375,0,,,,,,,,,,,,
,799,4.0,0.06194666773080826,0.9770500063896179,0.5867465734481812,0.5612069964408875,0.5715315937995911,5.250788688659668,252.0,6.77628755569458,12.08902359008789,0,,,,,,,,,,,,
,809,4.0,0.055805739015340805,0.9787499904632568,0.8054146766662598,0.8204742670059204,0.8127483129501343,4.588448524475098,263.0,7.702292442321777,12.346546173095703,0,,,,,,,,,,,,
,819,4.0,0.027130940929055214,0.9900000095367432,0.8686563372612,0.8880985975265503,0.8781147599220276,4.5689849853515625,250.0,4.705632209777832,9.301748275756836,0,,,,,,,,,,,,
,829,4.0,0.04824325069785118,0.9828000068664551,0.7480781078338623,0.7775105237960815,0.7619237303733826,3.3755247592926025,191.0,6.808525085449219,10.232293128967285,0,,,,,,,,,,,,
,839,4.0,0.043733034282922745,0.9822499752044678,0.7800180912017822,0.8497076034545898,0.8107498288154602,2.495434284210205,185.0,4.801138401031494,7.340305805206299,0,,,,,,,,,,,,
,849,4.0,0.04079475626349449,0.9837999939918518,0.8491500020027161,0.8365400433540344,0.8427208662033081,3.6315629482269287,295.0,4.058822154998779,7.731180191040039,0,,,,,,,,,,,,
,859,4.0,0.0619661808013916,0.9766499996185303,0.8282604813575745,0.8296040296554565,0.8289307355880737,4.888452053070068,249.0,22.30483055114746,27.2552490234375,0,,,,,,,,,,,,
,869,4.0,0.07525824755430222,0.9685999751091003,0.8073736429214478,0.8903399705886841,0.843178391456604,4.379384517669678,312.0,35.486045837402344,39.94068908691406,0,,,,,,,,,,,,
,879,4.0,0.04684677720069885,0.9810500144958496,0.8429874777793884,0.7395681142807007,0.7815135717391968,4.419061183929443,219.0,6.037854194641113,10.503762245178223,0,,,,,,,,,,,,
,889,4.0,0.05196572095155716,0.9794999957084656,0.8008056879043579,0.8964595794677734,0.8414838910102844,4.653772830963135,201.0,4.223750114440918,8.929489135742188,0,,,,,,,,,,,,
,899,4.0,0.030387133359909058,0.9880499839782715,0.7283118963241577,0.8453431725502014,0.7744392156600952,3.4218251705169678,65.0,2.3006033897399902,5.7528157234191895,0,,,,,,,,,,,,
,909,4.0,0.049125898629426956,0.9800000190734863,0.7330805063247681,0.9200848340988159,0.798019289970398,4.606286525726318,153.0,36.3776969909668,41.03310775756836,0,,,,,,,,,,,,
,919,4.0,0.06771725416183472,0.9748499989509583,0.6503324508666992,0.5988295078277588,0.6187915205955505,5.071545124053955,276.0,16.06541633605957,21.20467758178711,0,,,,,,,,,,,,
,929,4.0,0.03815675526857376,0.98785001039505,0.7030177116394043,0.6829098463058472,0.6924206018447876,4.007072925567627,94.0,0.4157843589782715,4.461014270782471,0,,,,,,,,,,,,
,939,4.0,0.04230189695954323,0.9829000234603882,0.8864325284957886,0.7933332920074463,0.8330619931221008,4.472683906555176,362.0,5.884146690368652,10.39913272857666,0,,,,,,,,,,,,
,949,4.0,0.02828855626285076,0.9901999831199646,0.7426350116729736,0.8308535814285278,0.7797443270683289,2.9864041805267334,88.0,4.8138837814331055,7.828576564788818,0,,,,,,,,,,,,
,959,4.0,0.05035305768251419,0.9805499911308289,0.8063424825668335,0.8424839377403259,0.8233276009559631,4.760760307312012,254.0,24.944799423217773,29.75591278076172,0,,,,,,,,,,,,
,969,4.0,0.06737928092479706,0.9761499762535095,0.8308022618293762,0.7325540781021118,0.772424042224884,4.312378406524658,250.0,9.742301940917969,14.12205982208252,0,,,,,,,,,,,,
,979,4.0,0.0496818982064724,0.9811999797821045,0.8356198072433472,0.8659687638282776,0.8500808477401733,3.6499969959259033,300.0,19.241697311401367,22.941375732421875,0,,,,,,,,,,,,
,989,4.0,0.0621040053665638,0.9707000255584717,0.7865774631500244,0.8168790936470032,0.8008804321289062,4.0405473709106445,257.0,20.155601501464844,24.25825309753418,0,,,,,,,,,,,,
,999,4.0,0.050630342215299606,0.9805499911308289,0.8283445835113525,0.7992247343063354,0.8130582571029663,5.240384578704834,224.0,13.179927825927734,18.470943450927734,0,,,,,,,,,,,,
,1009,4.0,0.03942437097430229,0.9846500158309937,0.7668451070785522,0.9185844659805298,0.8249484896659851,2.954894542694092,198.0,23.002769470214844,25.997089385986328,0,,,,,,,,,,,,
,1019,4.0,0.0362851656973362,0.9850500226020813,0.8342061042785645,0.9146319031715393,0.8697749376296997,3.8370726108551025,199.0,24.151763916015625,28.025121688842773,0,,,,,,,,,,,,
,1029,4.0,0.029328931123018265,0.9898999929428101,0.7447015047073364,0.8348993062973022,0.7825514078140259,3.025437116622925,80.0,5.004474639892578,8.059240341186523,0,,,,,,,,,,,,
,1039,4.0,0.028025927022099495,0.989300012588501,0.652310311794281,0.7406864762306213,0.6862552762031555,3.266155242919922,57.0,2.2354249954223633,5.529605865478516,0,,,,,,,,,,,,
,1049,4.0,0.0668296217918396,0.9696000218391418,0.7363994121551514,0.8033128976821899,0.7652708888053894,3.8593859672546387,278.0,42.31714630126953,46.24336242675781,0,,,,,,,,,,,,
,1059,4.0,0.0669143944978714,0.968999981880188,0.7217923402786255,0.8893733024597168,0.7802069187164307,3.688122034072876,196.0,15.424271583557129,19.17930793762207,0,,,,,,,,,,,,
,1069,4.0,0.023708470165729523,0.9898499846458435,0.8569753170013428,0.8764565587043762,0.8664445877075195,3.526531457901001,282.0,52.43495559692383,55.98519515991211,0,,,,,,,,,,,,
,1079,4.0,0.046600762754678726,0.9833499789237976,0.5851162075996399,0.6117473840713501,0.596513032913208,3.9467406272888184,66.0,1.5540069341659546,5.547348499298096,0,,,,,,,,,,,,
,1089,4.0,0.040601860731840134,0.9877499938011169,0.8754546642303467,0.8480582237243652,0.8612078428268433,3.839365243911743,206.0,24.665603637695312,28.545570373535156,0,,,,,,,,,,,,
,1099,4.0,0.06892742961645126,0.9747999906539917,0.8509085774421692,0.8568826913833618,0.8538671731948853,4.251397609710693,446.0,38.9487419128418,43.269065856933594,0,,,,,,,,,,,,
,1109,4.0,0.04561234265565872,0.9811999797821045,0.7549023628234863,0.8595014214515686,0.7977064251899719,3.853778123855591,215.0,20.814250946044922,24.713642120361328,0,,,,,,,,,,,,
,1119,4.0,0.022085873410105705,0.9919999837875366,0.8005623817443848,0.8898377418518066,0.8392443656921387,3.631568431854248,107.0,1.9326581954956055,5.586312294006348,0,,,,,,,,,,,,
,1129,4.0,0.02188870869576931,0.9932500123977661,0.6811367869377136,0.7901418209075928,0.7227919101715088,3.6202735900878906,32.0,2.183683395385742,5.825845718383789,0,,,,,,,,,,,,
,1139,4.0,0.06941286474466324,0.9760000109672546,0.8009740114212036,0.6136301159858704,0.6623976826667786,5.557408809661865,237.0,13.74652099609375,19.373342514038086,0,,,,,,,,,,,,
,1149,4.0,0.0400601401925087,0.98580002784729,0.7577264308929443,0.8815606832504272,0.8070488572120667,4.202691555023193,167.0,37.51954650878906,41.762298583984375,0,,,,,,,,,,,,
,1159,4.0,0.05562784522771835,0.9761499762535095,0.8262805938720703,0.8038791418075562,0.8146436810493469,3.783062219619751,319.0,6.896784782409668,10.735474586486816,0,,,,,,,,,,,,
,1169,4.0,0.02538399212062359,0.9935500025749207,0.8150862455368042,0.8540606498718262,0.8334099054336548,3.7766737937927246,85.0,4.007236003875732,7.809293746948242,0,,,,,,,,,,,,
,1179,4.0,0.03720240294933319,0.9871000051498413,0.7148057222366333,0.852817177772522,0.7663720846176147,5.45022439956665,159.0,8.82024097442627,14.30766773223877,0,,,,,,,,,,,,
,1189,4.0,0.04161330685019493,0.9883000254631042,0.7405444979667664,0.7426300048828125,0.7415825724601746,4.626499176025391,126.0,5.78603982925415,10.45415210723877,0,,,,,,,,,,,,
,1199,4.0,0.03252509981393814,0.9869499802589417,0.8165643215179443,0.8390737175941467,0.8274126648902893,5.341775417327881,291.0,4.247056007385254,9.621356964111328,0,,,,,,,,,,,,
,1209,4.0,0.020827939733862877,0.9921500086784363,0.7785700559616089,0.8628913164138794,0.8150325417518616,3.833787202835083,109.0,2.7776031494140625,6.632218360900879,0,,,,,,,,,,,,
,1219,4.0,0.03266697749495506,0.9892500042915344,0.9055403470993042,0.9342740178108215,0.9193742275238037,3.7918412685394287,446.0,19.414270401000977,23.238779067993164,0,,,,,,,,,,,,
,1229,4.0,0.056504376232624054,0.9810000061988831,0.7485877275466919,0.7725945115089417,0.7600035667419434,4.127831935882568,166.0,13.065847396850586,17.25018310546875,0,,,,,,,,,,,,
9.997557473810373e-05,1238,,,,,,,,,,,,,,,,,,,,,,,
,1239,4.0,0.0297006294131279,0.991100013256073,0.8850537538528442,0.8961084485054016,0.8904989361763,4.087982654571533,303.0,7.374676704406738,11.49236011505127,1,,,,,,,,,,,,
,1249,4.0,0.021511321887373924,0.9919000267982483,0.8509867787361145,0.9238693714141846,0.8838539123535156,4.601395130157471,230.0,9.399681091308594,14.022587776184082,1,,,,,,,,,,,,
,1259,4.0,0.053013820201158524,0.9797499775886536,0.8465152978897095,0.8831890821456909,0.863835334777832,3.820829391479492,229.0,27.003231048583984,30.8770751953125,1,,,,,,,,,,,,
,1269,4.0,0.06982184946537018,0.9702000021934509,0.834627628326416,0.8201205134391785,0.8271921873092651,4.861024379730225,315.0,8.746777534484863,13.677623748779297,1,,,,,,,,,,,,
,1279,4.0,0.10824459046125412,0.9653000235557556,0.7997859120368958,0.756929874420166,0.7764970064163208,4.476535797119141,445.0,12.316916465759277,16.901697158813477,1,,,,,,,,,,,,
,1289,4.0,0.03457283601164818,0.986299991607666,0.9061686992645264,0.8615991473197937,0.882492184638977,4.053686141967773,292.0,4.46520471572876,8.553462982177734,1,,,,,,,,,,,,
,1299,4.0,0.05409013852477074,0.9793499708175659,0.6885737180709839,0.7412468194961548,0.7114769220352173,3.612719774246216,154.0,6.34769344329834,10.014503479003906,1,,,,,,,,,,,,
,1309,4.0,0.07931522279977798,0.9699000120162964,0.8529964685440063,0.77437424659729,0.8081687688827515,4.433267116546631,388.0,40.429100036621094,44.941680908203125,1,,,,,,,,,,,,
,1319,4.0,0.06093747541308403,0.9747999906539917,0.7044681906700134,0.6625348329544067,0.680915355682373,5.004096031188965,265.0,9.552874565124512,14.617908477783203,1,,,,,,,,,,,,
,1329,4.0,0.04684197157621384,0.9882500171661377,0.7572338581085205,0.6654826998710632,0.7010632753372192,3.886012077331543,97.0,3.8715410232543945,7.804394721984863,1,,,,,,,,,,,,
,1339,4.0,0.05862909555435181,0.9787499904632568,0.7933951616287231,0.6622631549835205,0.7078126072883606,5.3642191886901855,286.0,23.617277145385742,29.040124893188477,1,,,,,,,,,,,,
,1349,4.0,0.0829671174287796,0.9645000100135803,0.7693653702735901,0.7108867168426514,0.7361416816711426,4.4102253913879395,317.0,8.93857192993164,13.431764602661133,1,,,,,,,,,,,,
,1359,4.0,0.027937564998865128,0.9905999898910522,0.6648007035255432,0.7146884202957153,0.6863738298416138,2.9433231353759766,72.0,0.4753001630306244,3.446560859680176,1,,,,,,,,,,,,
,1369,4.0,0.048863496631383896,0.9800999760627747,0.7055400609970093,0.7126221060752869,0.7090173959732056,3.443336248397827,129.0,3.0326807498931885,6.524880409240723,1,,,,,,,,,,,,
,1379,4.0,0.04537276551127434,0.9826499819755554,0.8578541278839111,0.8412951231002808,0.8493630886077881,3.9956037998199463,293.0,6.0749969482421875,10.115973472595215,1,,,,,,,,,,,,
,1389,4.0,0.06361337006092072,0.982699990272522,0.7274448871612549,0.6540746688842773,0.6833398938179016,5.014584064483643,187.0,3.054107427597046,8.132305145263672,1,,,,,,,,,,,,
,1399,4.0,0.05027177557349205,0.979449987411499,0.8085635900497437,0.7321946620941162,0.7646219730377197,4.337835311889648,171.0,6.199969291687012,10.5880765914917,1,,,,,,,,,,,,
,1409,4.0,0.06755238771438599,0.9771000146865845,0.8355594277381897,0.8112890720367432,0.8229259252548218,4.629043102264404,330.0,3.9810338020324707,8.677629470825195,1,,,,,,,,,,,,
,1419,4.0,0.019870731979608536,0.9939000010490417,0.9445075392723083,0.6866113543510437,0.7620309591293335,3.8968958854675293,92.0,4.2013258934021,8.11809253692627,1,,,,,,,,,,,,
,1429,4.0,0.04422058165073395,0.984749972820282,0.8543459177017212,0.7855840921401978,0.8160578012466431,4.799021244049072,302.0,6.408931255340576,11.252172470092773,1,,,,,,,,,,,,
