test/cls_loss,test/cls_acc,test/cls_precision,test/cls_recall,test/cls_f1,test/mat_loss,test/n_critical_max,test/loss,test/mat_precision,test/mat_recall,test/mat_f1,test/part_acc,test/chamfer_distance,test/trans_mse,test/rot_mse,test/trans_rmse,test/rot_rmse,test/trans_mae,test/rot_mae,epoch,step
0.031515516340732574,1.0,1.0,1.0,1.0,9.546259880065918,139.57736206054688,9.577775001525879,0.039352331310510635,0.039352331310510635,0.039352286607027054,0.6669811606407166,0.08467476814985275,0.022469783201813698,3486.621337890625,0.08088842779397964,35.871299743652344,0.06438738107681274,30.924057006835938,0,0
