epoch,step,test/chamfer_distance,test/cls_acc,test/cls_f1,test/cls_loss,test/cls_precision,test/cls_recall,test/loss,test/mat_f1,test/mat_loss,test/mat_precision,test/mat_recall,test/n_critical_max,test/part_acc,test/rot_mae,test/rot_mse,test/rot_rmse,test/trans_mae,test/trans_mse,test/trans_rmse
0,0,0.1706376075744629,1.0,1.0,0.04527625814080238,1.0,1.0,7.253518104553223,0.050687577575445175,7.208241939544678,0.05068762227892876,0.05068762227892876,423.3316650390625,0.6138110160827637,35.91497039794922,4138.28759765625,41.6244010925293,0.08327284455299377,0.031354401260614395,0.10155484080314636
