epoch,step,test/chamfer_distance,test/cls_acc,test/cls_f1,test/cls_loss,test/cls_precision,test/cls_recall,test/loss,test/mat_f1,test/mat_loss,test/mat_precision,test/mat_recall,test/n_critical_max,test/part_acc,test/rot_mae,test/rot_mse,test/rot_rmse,test/trans_mae,test/trans_mse,test/trans_rmse
0,0,0.0266229510307312,1.0,1.0,0.016523297876119614,1.0,1.0,4.6282477378845215,0.11078864336013794,4.611724376678467,0.11078870296478271,0.11078870296478271,278.67401123046875,0.8629999756813049,17.014789581298828,1988.779296875,19.889219284057617,0.024690503254532814,0.0071873837150633335,0.03143367916345596
