test/cls_loss,test/cls_acc,test/cls_precision,test/cls_recall,test/cls_f1,test/mat_loss,test/n_critical_max,test/loss,test/mat_precision,test/mat_recall,test/mat_f1,test/part_acc,test/chamfer_distance,test/trans_mse,test/rot_mse,test/trans_rmse,test/rot_rmse,test/trans_mae,test/rot_mae,epoch,step
0.030531806871294975,1.0,1.0,1.0,1.0,7.848135471343994,127.76515197753906,7.878667831420898,0.03980613127350807,0.03980613127350807,0.039806097745895386,0.6278409361839294,0.09638158977031708,0.025357842445373535,3481.558837890625,0.08991967141628265,36.683563232421875,0.07220017910003662,31.793075561523438,0,0
