test/cls_loss,test/cls_acc,test/cls_precision,test/cls_recall,test/cls_f1,test/mat_loss,test/n_critical_max,test/loss,test/mat_precision,test/mat_recall,test/mat_f1,test/part_acc,test/chamfer_distance,test/trans_mse,test/rot_mse,test/trans_rmse,test/rot_rmse,test/trans_mae,test/rot_mae,epoch,step
0.031324081122875214,1.0,1.0,1.0,1.0,9.740135192871094,130.3785858154297,9.771459579467773,0.032952792942523956,0.032952792942523956,0.03295275941491127,0.6118546724319458,0.08716912567615509,0.02335190586745739,3555.94873046875,0.08942804485559464,37.54054641723633,0.07223841547966003,32.482051849365234,0,0
