epoch,lr-Adam/pg1,lr-Adam/pg2,step,train/batch_size,train/cls_acc,train/cls_f1,train/cls_loss,train/cls_precision,train/cls_recall,train/loss,train/mat_loss,train/n_critical_max,train/rig_loss,val/cls_acc,val/cls_f1,val/cls_loss,val/cls_precision,val/cls_recall,val/loss,val/mat_f1,val/mat_loss,val/mat_precision,val/mat_recall,val/n_critical_max,val/rig_loss
,1e-06,9.999999999999999e-06,0,,,,,,,,,,,,,,,,,,,,,,
0,,,9,4.0,0.9941499829292297,0.9581098556518555,0.02301298826932907,0.9658560752868652,0.9506377577781677,11.372243881225586,3.324312925338745,422.0,8.024918556213379,,,,,,,,,,,,
0,,,19,4.0,0.9869999885559082,0.8642852902412415,0.03273453190922737,0.847111701965332,0.8833715915679932,29.53839874267578,3.651775360107422,225.0,25.85388946533203,,,,,,,,,,,,
0,,,29,4.0,0.9851499795913696,0.9099335074424744,0.04857923090457916,0.8855370879173279,0.9380422830581665,15.412100791931152,2.9403743743896484,351.0,12.423147201538086,,,,,,,,,,,,
0,,,39,4.0,0.9865000247955322,0.908713698387146,0.03246152400970459,0.8830642700195312,0.9384564161300659,13.616128921508789,3.2842674255371094,480.0,10.299399375915527,,,,,,,,,,,,
0,,,49,4.0,0.9905499815940857,0.9502395987510681,0.024064727127552032,0.9623291492462158,0.938838005065918,5.691771507263184,3.675682544708252,399.0,1.9920244216918945,,,,,,,,,,,,
0,,,59,4.0,0.9868500232696533,0.9582971930503845,0.03332563117146492,0.9660319685935974,0.9508733749389648,11.877188682556152,3.545440435409546,1064.0,8.298422813415527,,,,,,,,,,,,
0,,,69,4.0,0.9878000020980835,0.9485605955123901,0.032558321952819824,0.9622434377670288,0.9357853531837463,6.303642272949219,3.2105257511138916,816.0,3.060558319091797,,,,,,,,,,,,
0,,,79,4.0,0.9922999739646912,0.9448258876800537,0.022092290222644806,0.9666211605072021,0.9251272678375244,11.630411148071289,4.079075336456299,346.0,7.529243469238281,,,,,,,,,,,,
0,,,89,4.0,0.988349974155426,0.8604472279548645,0.0314723365008831,0.9134085178375244,0.8200141191482544,9.948949813842773,4.029217720031738,179.0,5.8882598876953125,,,,,,,,,,,,
0,,,99,4.0,0.9912499785423279,0.9671027660369873,0.020401986315846443,0.9721312522888184,0.9621995687484741,5.641951084136963,3.4305570125579834,954.0,2.1909921169281006,,,,,,,,,,,,
0,,,109,4.0,0.9811000227928162,0.9083054065704346,0.05096840113401413,0.8870649337768555,0.9324167966842651,16.494190216064453,3.501847982406616,614.0,12.941373825073242,,,,,,,,,,,,
0,,,119,4.0,0.9885500073432922,0.9592252969741821,0.029038187116384506,0.9560619592666626,0.9624419212341309,5.918786525726318,3.3519446849823,778.0,2.5378036499023438,,,,,,,,,,,,
0,,,129,4.0,0.9872000217437744,0.8702347278594971,0.031103137880563736,0.877510666847229,0.8632509708404541,11.727384567260742,4.046229362487793,187.0,7.650051593780518,,,,,,,,,,,,
0,,,139,4.0,0.9852499961853027,0.880504846572876,0.03789065033197403,0.8784960508346558,0.882536768913269,9.50279426574707,3.7887990474700928,214.0,5.6761040687561035,,,,,,,,,,,,
0,,,149,4.0,0.9938499927520752,0.9731680154800415,0.020570125430822372,0.9683321118354797,0.9781205654144287,7.069831848144531,3.3331751823425293,734.0,3.7160868644714355,,,,,,,,,,,,
0,,,159,4.0,0.9889500141143799,0.9698207378387451,0.02936764806509018,0.9787168502807617,0.961341381072998,5.5008864402771,3.0417375564575195,1020.0,2.429781198501587,,,,,,,,,,,,
0,,,169,4.0,0.9866499900817871,0.878943920135498,0.032811615616083145,0.9625915288925171,0.8221664428710938,9.996541976928711,4.245335102081299,344.0,5.718395233154297,,,,,,,,,,,,
0,,,179,4.0,0.993149995803833,0.9356822371482849,0.019410772249102592,0.9384070038795471,0.9329931735992432,13.819924354553223,3.492987632751465,296.0,10.307525634765625,,,,,,,,,,,,
0,,,189,4.0,0.9853500127792358,0.9637460112571716,0.04339854046702385,0.9594594240188599,0.9681424498558044,5.0182085037231445,3.132263422012329,845.0,1.8425464630126953,,,,,,,,,,,,
0,,,199,4.0,0.9894999861717224,0.9634990692138672,0.0285563413053751,0.9701395034790039,0.957081139087677,9.219592094421387,3.419870138168335,831.0,5.77116584777832,,,,,,,,,,,,
0,,,209,4.0,0.9878000020980835,0.9675172567367554,0.02813919447362423,0.9743334054946899,0.9609521627426147,5.846268653869629,3.348690986633301,875.0,2.4694385528564453,,,,,,,,,,,,
0,,,219,4.0,0.9789999723434448,0.8701111078262329,0.052687957882881165,0.8868398666381836,0.8549120426177979,9.876365661621094,4.114930629730225,263.0,5.708747386932373,,,,,,,,,,,,
0,,,229,4.0,0.9937499761581421,0.9474508166313171,0.018538884818553925,0.9616919755935669,0.934118926525116,23.042190551757812,3.546515941619873,540.0,19.477136611938477,,,,,,,,,,,,
0,,,239,4.0,0.9868500232696533,0.9525107145309448,0.029825005680322647,0.9655941128730774,0.9402773976325989,14.518882751464844,3.409844398498535,939.0,11.07921314239502,,,,,,,,,,,,
0,,,249,4.0,0.9915000200271606,0.9699031114578247,0.01980072259902954,0.9687788486480713,0.9710339307785034,4.908056259155273,3.231745958328247,1060.0,1.656509518623352,,,,,,,,,,,,
0,,,259,4.0,0.9854999780654907,0.8649315237998962,0.03771638870239258,0.8292925357818604,0.9100011587142944,9.99265193939209,3.6500179767608643,248.0,6.304917335510254,,,,,,,,,,,,
0,,,269,4.0,0.9903500080108643,0.9713923931121826,0.02532718889415264,0.9786990880966187,0.964360773563385,14.080328941345215,3.6042282581329346,947.0,10.450773239135742,,,,,,,,,,,,
0,,,279,4.0,0.9889000058174133,0.9632986187934875,0.030618859454989433,0.9716676473617554,0.9552843570709229,5.234691619873047,3.3417017459869385,769.0,1.8623707294464111,,,,,,,,,,,,
0,,,289,4.0,0.9944499731063843,0.9560369253158569,0.0160871259868145,0.9725236892700195,0.9407400488853455,8.355070114135742,4.237213134765625,384.0,4.10176944732666,,,,,,,,,,,,
