test/cls_loss,test/cls_acc,test/cls_precision,test/cls_recall,test/cls_f1,test/mat_loss,test/n_critical_max,test/loss,test/mat_precision,test/mat_recall,test/mat_f1,test/part_acc,test/chamfer_distance,test/trans_mse,test/rot_mse,test/trans_rmse,test/rot_rmse,test/trans_mae,test/rot_mae,epoch,step
0.032014451920986176,1.0,1.0,1.0,1.0,12.117088317871094,132.8445281982422,12.149103164672852,0.035631585866212845,0.035631585866212845,0.03563154861330986,0.6257197856903076,0.09482034295797348,0.025307796895503998,3545.3896484375,0.09176371991634369,37.06501007080078,0.07452236860990524,31.8802490234375,0,0
