test/cls_loss,test/cls_acc,test/cls_precision,test/cls_recall,test/cls_f1,test/mat_loss,test/n_critical_max,test/loss,test/mat_precision,test/mat_recall,test/mat_f1,test/part_acc,test/chamfer_distance,test/trans_mse,test/rot_mse,test/trans_rmse,test/rot_rmse,test/trans_mae,test/rot_mae,epoch,step
0.031694576144218445,1.0,1.0,1.0,1.0,7.381322860717773,130.506591796875,7.413017272949219,0.03350982069969177,0.03350982069969177,0.03350978344678879,0.6421845555305481,0.09849830716848373,0.025797870010137558,3624.26318359375,0.09004363417625427,36.94473648071289,0.07235710322856903,31.919212341308594,0,0
