epoch,lr-Adam/pg1,lr-Adam/pg2,step,train/batch_size,train/cls_acc,train/cls_f1,train/cls_loss,train/cls_precision,train/cls_recall,train/loss,train/mat_loss,train/n_critical_max,train/rig_loss,val/cls_acc,val/cls_f1,val/cls_loss,val/cls_precision,val/cls_recall,val/loss,val/mat_f1,val/mat_loss,val/mat_precision,val/mat_recall,val/n_critical_max,val/rig_loss
,9.05463412215599e-05,0.000905463412215599,51020,,,,,,,,,,,,,,,,,,,,,,
20,,,51029,4.0,0.9831500053405762,0.9471176862716675,0.040429964661598206,0.940635085105896,0.9538437128067017,5.205047607421875,4.824811935424805,799.0,0.33980539441108704,,,,,,,,,,,,
20,,,51039,4.0,0.9850000143051147,0.9344807863235474,0.03984708711504936,0.9508264660835266,0.9194468259811401,4.453851222991943,4.158466339111328,591.0,0.2555377781391144,,,,,,,,,,,,
20,,,51049,4.0,0.9897000193595886,0.8729743957519531,0.029710454866290092,0.9244534969329834,0.8330776691436768,5.246161937713623,4.941631317138672,222.0,0.2748204171657562,,,,,,,,,,,,
20,,,51059,4.0,0.9880499839782715,0.9294740557670593,0.028686871752142906,0.9579892158508301,0.9046232104301453,5.210043430328369,4.920607566833496,379.0,0.2607487738132477,,,,,,,,,,,,
20,,,51069,4.0,0.986549973487854,0.9540382623672485,0.03295208886265755,0.9457452893257141,0.9627172946929932,4.378460884094238,3.9699342250823975,751.0,0.3755744397640228,,,,,,,,,,,,
20,,,51079,4.0,0.9759500026702881,0.8749014139175415,0.057062145322561264,0.8516213893890381,0.9020167589187622,6.893141269683838,6.736893177032471,553.0,0.09918602555990219,,,,,,,,,,,,
20,,,51089,4.0,0.9884999990463257,0.9452471137046814,0.030453503131866455,0.9471403956413269,0.9433720111846924,3.7898008823394775,3.5551364421844482,849.0,0.2042110562324524,,,,,,,,,,,,
20,,,51099,4.0,0.9854000210762024,0.9653857946395874,0.038067303597927094,0.9602631330490112,0.9706686735153198,5.075960636138916,4.714308738708496,1127.0,0.32358458638191223,,,,,,,,,,,,
20,,,51109,4.0,0.9921000003814697,0.9719096422195435,0.020868632942438126,0.9727650880813599,0.9710578918457031,3.8729708194732666,3.616598129272461,857.0,0.23550420999526978,,,,,,,,,,,,
20,,,51119,4.0,0.984000027179718,0.9281238317489624,0.03918728604912758,0.915987491607666,0.9411107301712036,4.403637409210205,4.048877716064453,477.0,0.31557244062423706,,,,,,,,,,,,
20,,,51129,4.0,0.9810000061988831,0.8654649257659912,0.04611295461654663,0.8435182571411133,0.8907432556152344,4.850178241729736,4.303060054779053,283.0,0.5010052919387817,,,,,,,,,,,,
20,,,51139,4.0,0.9907000064849854,0.9671885967254639,0.023313315585255623,0.972851037979126,0.9616867303848267,4.129481792449951,3.6938235759735107,790.0,0.41234472393989563,,,,,,,,,,,,
20,,,51149,4.0,0.9911500215530396,0.930309534072876,0.02168845385313034,0.9499050974845886,0.9124667644500732,4.718033790588379,4.037626266479492,325.0,0.658719003200531,,,,,,,,,,,,
20,,,51159,4.0,0.9887499809265137,0.9715601205825806,0.027852065861225128,0.9796172380447388,0.9638550877571106,3.9095160961151123,3.5697250366210938,880.0,0.31193894147872925,,,,,,,,,,,,
