test/cls_loss,test/cls_acc,test/cls_precision,test/cls_recall,test/cls_f1,test/mat_loss,test/n_critical_max,test/loss,test/mat_precision,test/mat_recall,test/mat_f1,test/part_acc,test/chamfer_distance,test/trans_mse,test/rot_mse,test/trans_rmse,test/rot_rmse,test/trans_mae,test/rot_mae,epoch,step
0.03145192563533783,1.0,1.0,1.0,1.0,8.807758331298828,140.0208282470703,8.839211463928223,0.04020397737622261,0.04020397737622261,0.04020393267273903,0.6789772510528564,0.0843595415353775,0.022219812497496605,3469.822509765625,0.07969463616609573,35.31094741821289,0.06347852945327759,30.423803329467773,0,0
