lr-Adam/pg1,lr-Adam/pg2,step,train/batch_size,train/cls_loss,train/cls_acc,train/cls_precision,train/cls_recall,train/cls_f1,train/mat_loss,train/n_critical_max,train/rig_loss,train/loss,epoch
1e-06,9.999999999999999e-06,0,,,,,,,,,,,
,,9,3.0,0.4260931611061096,0.8240000009536743,0.49921533465385437,0.491122305393219,0.4620411992073059,5.053956508636475,99.0,3.911256790161133,9.391305923461914,0
,,19,3.0,0.7356568574905396,0.8051333427429199,0.5137414932250977,0.6106163859367371,0.4834802448749542,7.640523910522461,152.0,8.28980541229248,16.665985107421875,0
,,29,3.0,0.537467896938324,0.8081333041191101,0.5089883804321289,0.5690476298332214,0.4778355360031128,7.131431579589844,277.0,51.362152099609375,59.03105163574219,0
,,39,3.0,0.4798617959022522,0.8291333317756653,0.5068594813346863,0.5540543794631958,0.4792976975440979,8.75351619720459,154.0,3.8211669921875,13.054545402526855,0
,,49,3.0,0.5225122570991516,0.8322666883468628,0.5028261542320251,0.5293559432029724,0.47060999274253845,6.1871819496154785,142.0,18.03400230407715,24.743696212768555,0
,,59,3.0,0.5545284748077393,0.8456000089645386,0.5178325176239014,0.5702729225158691,0.5085856914520264,8.834480285644531,221.0,18.322298049926758,27.711307525634766,0
,,69,3.0,0.3024003505706787,0.8827999830245972,0.49742552638053894,0.47522082924842834,0.47392386198043823,4.718622207641602,78.0,0.45023924112319946,5.471261978149414,0
,,79,3.0,0.5319565534591675,0.8069999814033508,0.4977028965950012,0.4818516969680786,0.4602067768573761,7.00022029876709,109.0,2.8039276599884033,10.336104393005371,0
,,89,3.0,0.6182489395141602,0.7802666425704956,0.4992314577102661,0.495022177696228,0.45970216393470764,6.632624626159668,280.0,4.6688385009765625,11.91971206665039,0
,,99,3.0,0.6835628151893616,0.8225333094596863,0.4937935769557953,0.47736382484436035,0.47164246439933777,6.481601238250732,334.0,4.732788562774658,11.897953033447266,0
,,109,3.0,0.39101913571357727,0.8799333572387695,0.49300000071525574,0.4706324636936188,0.47568896412849426,7.637392520904541,189.0,0.4771127700805664,8.505524635314941,0
,,119,3.0,0.5005767941474915,0.8676000237464905,0.49033114314079285,0.4649888873100281,0.47244155406951904,5.693708896636963,241.0,10.8765869140625,17.070873260498047,0
,,129,3.0,0.5400406718254089,0.8230000138282776,0.49164143204689026,0.4487808048725128,0.45844143629074097,11.735921859741211,218.0,0.17376689612865448,12.449729919433594,0
