lr-Adam/pg1,lr-Adam/pg2,step,train/batch_size,train/cls_loss,train/cls_acc,train/cls_precision,train/cls_recall,train/cls_f1,train/mat_loss,train/n_critical_max,train/rig_loss,train/loss,epoch
1e-05,1e-05,0,,,,,,,,,,,
,,9,3.0,0.6652911901473999,0.5546000003814697,0.4985469579696655,0.47088372707366943,0.3664070665836334,5.267796516418457,99.0,1.200543999671936,7.133631706237793,0
,,19,3.0,0.6636887788772583,0.5714666843414307,0.4980151951313019,0.47478049993515015,0.3789135813713074,6.105156421661377,152.0,2.385903835296631,9.154748916625977,0
,,29,3.0,0.6535764932632446,0.5830000042915344,0.5001236796379089,0.5015305876731873,0.3861025869846344,6.527105331420898,277.0,13.585497856140137,20.76618003845215,0
,,39,3.0,0.6509584784507751,0.5976666808128357,0.49565452337265015,0.43996769189834595,0.3851258158683777,6.2343974113464355,154.0,0.8026307225227356,7.687986850738525,0
,,49,3.0,0.6396505236625671,0.6151999831199646,0.5023062825202942,0.5420886278152466,0.39541664719581604,5.782268047332764,142.0,6.36555290222168,12.787471771240234,0
,,59,3.0,0.6456652283668518,0.6018666625022888,0.4975745677947998,0.4811651408672333,0.4004592299461365,6.674556255340576,221.0,4.439929485321045,11.760150909423828,0
,,69,3.0,0.6346842646598816,0.6269999742507935,0.4933284819126129,0.34601151943206787,0.3868906795978546,5.108391284942627,78.0,0.1700185388326645,5.9130940437316895,0
,,79,3.0,0.6317181587219238,0.6317333579063416,0.4992404282093048,0.49058425426483154,0.4033766984939575,5.9148173332214355,109.0,1.3603525161743164,7.906888008117676,0
,,89,3.0,0.6221283078193665,0.6420666575431824,0.508634626865387,0.5792151689529419,0.42357563972473145,6.3556084632873535,280.0,1.3006914854049683,8.278428077697754,0
,,99,3.0,0.6298964619636536,0.6489999890327454,0.48969459533691406,0.4345012605190277,0.4126714766025543,6.639826774597168,334.0,2.401516914367676,9.671239852905273,0
,,109,3.0,0.6196509599685669,0.6611999869346619,0.4933152198791504,0.4316113591194153,0.409604012966156,6.050606727600098,189.0,0.6547614932060242,7.325018882751465,0
,,119,3.0,0.6137858033180237,0.6773999929428101,0.5107565522193909,0.5887976288795471,0.4407976269721985,6.420973777770996,241.0,5.822507381439209,12.857267379760742,0
,,129,3.0,0.6160935759544373,0.6773333549499512,0.4962243437767029,0.46261513233184814,0.4190140664577484,6.40037727355957,218.0,0.5928037762641907,7.609274864196777,0
,,139,3.0,0.6044945120811462,0.6821333169937134,0.5036479830741882,0.5537954568862915,0.42377445101737976,5.789552211761475,140.0,7.277899742126465,13.67194652557373,0
,,149,3.0,0.6027645468711853,0.6844000220298767,0.4959031641483307,0.4287835955619812,0.41255003213882446,5.832170486450195,157.0,1.8123759031295776,8.247310638427734,0
,,159,3.0,0.611236572265625,0.6628000140190125,0.49031177163124084,0.4368181526660919,0.4168038070201874,6.673712253570557,301.0,2.548227548599243,9.833176612854004,0
,,169,3.0,0.5957490801811218,0.7034666538238525,0.5069562792778015,0.5492925047874451,0.44785380363464355,6.461165904998779,290.0,0.7212476134300232,7.778162479400635,0
,,179,3.0,0.5927708745002747,0.7107333540916443,0.49629345536231995,0.4535861313343048,0.4255325496196747,5.757286548614502,128.0,0.5438732504844666,6.893930912017822,0
,,189,3.0,0.5872017741203308,0.7211333513259888,0.5021069049835205,0.520702600479126,0.4403233528137207,6.2057881355285645,209.0,2.5827765464782715,9.37576675415039,0
,,199,3.0,0.5772928595542908,0.7413333058357239,0.5009373426437378,0.5232418179512024,0.4343886077404022,5.441143989562988,60.0,0.16187238693237305,6.180309295654297,0
,,209,3.0,0.5827176570892334,0.7348666787147522,0.5000903606414795,0.5005004405975342,0.4534977674484253,6.7303996086120605,245.0,0.6856929659843445,7.998809814453125,0
,,219,3.0,0.5691686868667603,0.7571333050727844,0.49944308400154114,0.48901185393333435,0.438835084438324,5.7241010665893555,64.0,0.20228257775306702,6.495552062988281,0
,,229,3.0,0.5692618489265442,0.7422666549682617,0.49651190638542175,0.4550190567970276,0.4347286820411682,6.089981555938721,116.0,0.9540312886238098,7.613275051116943,0
,,239,3.0,0.5719407796859741,0.7511333227157593,0.5103644132614136,0.5485416650772095,0.47559359669685364,7.180992126464844,514.0,4.897134304046631,12.650067329406738,0
,,249,3.0,0.5618869662284851,0.763866662979126,0.4984559118747711,0.4878332018852234,0.4509493112564087,6.744181156158447,257.0,0.2693193256855011,7.575387477874756,0
,,259,3.0,0.5493868589401245,0.7982666492462158,0.5017278790473938,0.5293689966201782,0.4553792178630829,5.729336738586426,75.0,0.1031724214553833,6.381896018981934,0
,,269,3.0,0.5492365956306458,0.7935333251953125,0.5032076835632324,0.5263664722442627,0.46463730931282043,6.256965637207031,171.0,1.1990541219711304,8.005256652832031,0
,,279,3.0,0.5492971539497375,0.7907333374023438,0.504831075668335,0.5318145155906677,0.46996909379959106,6.127518653869629,194.0,1.3971197605133057,8.073935508728027,0
,,289,3.0,0.5517885684967041,0.7914000153541565,0.5012298822402954,0.5067616105079651,0.4683017134666443,6.909524917602539,181.0,0.28763845562934875,7.7489519119262695,0
,,299,3.0,0.5460689067840576,0.8001999855041504,0.5001461505889893,0.5008267164230347,0.46802839636802673,6.357009410858154,237.0,2.308178663253784,9.211256980895996,0
,,309,3.0,0.5480358004570007,0.7775333523750305,0.49600642919540405,0.47313958406448364,0.4536708891391754,6.7727789878845215,151.0,1.037493109703064,8.358307838439941,0
,,319,3.0,0.5343447923660278,0.8076666593551636,0.4983334541320801,0.4913022518157959,0.4684164524078369,6.982050895690918,248.0,1.1714307069778442,8.687826156616211,0
,,329,3.0,0.5476094484329224,0.7940666675567627,0.48791933059692383,0.4565940499305725,0.4595644176006317,6.87877082824707,291.0,3.008042335510254,10.434422492980957,0
,,339,3.0,0.5344603657722473,0.8122000098228455,0.49906840920448303,0.49265334010124207,0.4634922742843628,6.469712257385254,165.0,2.0938541889190674,9.098027229309082,0
,,349,3.0,0.525301992893219,0.8330666422843933,0.5067042112350464,0.5337152481079102,0.486316978931427,7.059337139129639,314.0,0.7036320567131042,8.288270950317383,0
