test/cls_loss,test/cls_acc,test/cls_precision,test/cls_recall,test/cls_f1,test/mat_loss,test/n_critical_max,test/loss,test/mat_precision,test/mat_recall,test/mat_f1,test/part_acc,test/chamfer_distance,test/trans_mse,test/rot_mse,test/trans_rmse,test/rot_rmse,test/trans_mae,test/rot_mae,epoch,step
0.031154271215200424,1.0,1.0,1.0,1.0,9.794539451599121,132.0833282470703,9.825695037841797,0.03017999976873398,0.03017999976873398,0.030179966241121292,0.625,0.08564086258411407,0.02307954430580139,3539.740966796875,0.08874251693487167,37.26738357543945,0.07156675308942795,32.07734298706055,0,0
