test/cls_loss,test/cls_acc,test/cls_precision,test/cls_recall,test/cls_f1,test/mat_loss,test/n_critical_max,test/loss,test/mat_precision,test/mat_recall,test/mat_f1,test/part_acc,test/chamfer_distance,test/trans_mse,test/rot_mse,test/trans_rmse,test/rot_rmse,test/trans_mae,test/rot_mae,epoch,step
0.030717860907316208,1.0,1.0,1.0,1.0,10.300726890563965,130.92626953125,10.331443786621094,0.03550948202610016,0.03550948202610016,0.03550943732261658,0.6304348111152649,0.0970255434513092,0.02571961283683777,3487.314697265625,0.09032000601291656,36.12532424926758,0.07202071696519852,30.99662208557129,0,0
