epoch,step,test/chamfer_distance,test/cls_acc,test/cls_f1,test/cls_loss,test/cls_precision,test/cls_recall,test/loss,test/mat_f1,test/mat_loss,test/mat_precision,test/mat_recall,test/n_critical_max,test/part_acc,test/rot_mae,test/rot_mse,test/rot_rmse,test/trans_mae,test/trans_mse,test/trans_rmse
0,0,0.1102127879858017,1.0,1.0,0.027345748618245125,1.0,1.0,4.944120407104492,0.09345109760761261,4.916774749755859,0.09345114976167679,0.09345114976167679,423.7929992675781,0.7048333883285522,27.03211212158203,3128.157470703125,31.87167739868164,0.05181364342570305,0.016622330993413925,0.06558751314878464
