epoch,step,test/chamfer_distance,test/cls_acc,test/cls_f1,test/cls_loss,test/cls_precision,test/cls_recall,test/loss,test/mat_f1,test/mat_loss,test/mat_precision,test/mat_recall,test/n_critical_max,test/part_acc,test/rot_mae,test/rot_mse,test/rot_rmse,test/trans_mae,test/trans_mse,test/trans_rmse
0,0,0.10669980943202972,1.0,1.0,0.029032129794359207,1.0,1.0,10.0405912399292,0.03192605450749397,10.011558532714844,0.03192608803510666,0.03192608803510666,167.47555541992188,0.6837037205696106,28.445812225341797,3114.47265625,32.67855453491211,0.07570422440767288,0.026036763563752174,0.08695251494646072
