epoch,lr-Adam,step,train/batch_size,train/cls_acc,train/cls_f1,train/cls_loss,train/cls_precision,train/cls_recall,train/loss,train/mat_loss,train/n_critical_max,train/rig_loss,val/cls_acc,val/cls_f1,val/cls_loss,val/cls_precision,val/cls_recall,val/loss,val/mat_f1,val/mat_loss,val/mat_precision,val/mat_recall,val/n_critical_max,val/rig_loss
,1e-06,0,,,,,,,,,,,,,,,,,,,,,,
0,,9,4.0,0.8848999738693237,0.5605984330177307,0.39337724447250366,0.5681514143943787,0.5554144382476807,30.55047607421875,7.4666523933410645,892.0,22.690446853637695,,,,,,,,,,,,
0,,19,4.0,0.9034000039100647,0.5492196083068848,0.33839598298072815,0.590490996837616,0.539443850517273,66.39305114746094,7.279456615447998,953.0,58.77519607543945,,,,,,,,,,,,
0,,29,4.0,0.950950026512146,0.6073905229568481,0.16061213612556458,0.5941027998924255,0.6263092160224915,14.24145221710205,6.115965366363525,216.0,7.964874744415283,,,,,,,,,,,,
0,,39,4.0,0.907800018787384,0.5557568073272705,0.354343980550766,0.5671451091766357,0.5489850640296936,17.404191970825195,9.31667423248291,905.0,7.73317289352417,,,,,,,,,,,,
0,,49,4.0,0.9198499917984009,0.5681201219558716,0.2666175365447998,0.593565046787262,0.5560975074768066,89.5784683227539,6.901798248291016,953.0,82.41004943847656,,,,,,,,,,,,
0,,59,4.0,0.9235000014305115,0.5915594100952148,0.19574396312236786,0.5729384422302246,0.6342869997024536,23.320594787597656,6.782121658325195,384.0,16.342729568481445,,,,,,,,,,,,
0,,69,4.0,0.9375500082969666,0.5643748641014099,0.17586296796798706,0.547867476940155,0.6228705644607544,7.318050384521484,5.0787272453308105,194.0,2.063460350036621,,,,,,,,,,,,
0,,79,4.0,0.9225999712944031,0.5297805666923523,0.27865272760391235,0.5311800837516785,0.5285910964012146,37.63097381591797,12.055124282836914,714.0,25.297195434570312,,,,,,,,,,,,
0,,89,4.0,0.9506999850273132,0.5399574041366577,0.2277245819568634,0.5545499920845032,0.5327920913696289,9.451208114624023,5.827622413635254,367.0,3.3958606719970703,,,,,,,,,,,,
0,,99,4.0,0.9539999961853027,0.5558549165725708,0.1716892123222351,0.547284722328186,0.5700491070747375,7.389345169067383,5.56561803817749,194.0,1.652038335800171,,,,,,,,,,,,
