epoch,step,test/chamfer_distance,test/cls_acc,test/cls_f1,test/cls_loss,test/cls_precision,test/cls_recall,test/loss,test/mat_f1,test/mat_loss,test/mat_precision,test/mat_recall,test/n_critical_max,test/part_acc,test/rot_mae,test/rot_mse,test/rot_rmse,test/trans_mae,test/trans_mse,test/trans_rmse
0,0,0.014279726892709732,1.0,1.0,0.016318392008543015,1.0,1.0,5.065648555755615,0.07749725133180618,5.049330234527588,0.07704565674066544,0.07828113436698914,287.37408447265625,0.9307165145874023,18.427446365356445,2029.1944580078125,21.48525619506836,0.01415745634585619,0.003446134040132165,0.0177094005048275
