epoch,step,test/chamfer_distance,test/cls_acc,test/cls_f1,test/cls_loss,test/cls_precision,test/cls_recall,test/loss,test/mat_f1,test/mat_loss,test/mat_precision,test/mat_recall,test/n_critical_max,test/part_acc,test/rot_mae,test/rot_mse,test/rot_rmse,test/trans_mae,test/trans_mse,test/trans_rmse
0,0,0.11559052020311356,1.0,1.0,0.02942996844649315,1.0,1.0,7.208921909332275,0.05546973645687103,7.1794915199279785,0.055469781160354614,0.055469781160354614,298.9738464355469,0.7268611788749695,26.650875091552734,3108.14453125,30.984952926635742,0.06456491351127625,0.026784338057041168,0.07916734367609024
