epoch,step,test/chamfer_distance,test/cls_acc,test/cls_f1,test/cls_loss,test/cls_precision,test/cls_recall,test/loss,test/mat_f1,test/mat_loss,test/mat_precision,test/mat_recall,test/n_critical_max,test/part_acc,test/rot_mae,test/rot_mse,test/rot_rmse,test/trans_mae,test/trans_mse,test/trans_rmse
0,0,0.07058392465114594,1.0,1.0,0.029856836423277855,1.0,1.0,7.028079032897949,0.03873587027192116,6.998222351074219,0.03873591497540474,0.03873591497540474,193.4315643310547,0.6996197700500488,28.897247314453125,3289.998291015625,33.686981201171875,0.056925997138023376,0.019088437780737877,0.07173871248960495
