test/cls_loss,test/cls_acc,test/cls_precision,test/cls_recall,test/cls_f1,test/mat_loss,test/n_critical_max,test/loss,test/mat_precision,test/mat_recall,test/mat_f1,test/part_acc,test/chamfer_distance,test/trans_mse,test/rot_mse,test/trans_rmse,test/rot_rmse,test/trans_mae,test/rot_mae,epoch,step
0.03180575743317604,1.0,1.0,1.0,1.0,8.312238693237305,140.2476348876953,8.34404468536377,0.034660302102565765,0.034660302102565765,0.03466026857495308,0.6578450202941895,0.0836535096168518,0.022137194871902466,3570.8642578125,0.08067066222429276,36.455909729003906,0.06416595727205276,31.4461612701416,0,0
