epoch,step,test/chamfer_distance,test/cls_acc,test/cls_f1,test/cls_loss,test/cls_precision,test/cls_recall,test/loss,test/mat_f1,test/mat_loss,test/mat_precision,test/mat_recall,test/n_critical_max,test/part_acc,test/rot_mae,test/rot_mse,test/rot_rmse,test/trans_mae,test/trans_mse,test/trans_rmse
0,0,0.10676756501197815,1.0,1.0,0.02659096010029316,1.0,1.0,5.156167984008789,0.09497774392366409,5.129577159881592,0.09497779607772827,0.09497779607772827,410.54052734375,0.6999499201774597,28.191062927246094,3286.978515625,33.26093673706055,0.05242101103067398,0.016924424096941948,0.06685923784971237
