epoch,step,test/chamfer_distance,test/cls_acc,test/cls_f1,test/cls_loss,test/cls_precision,test/cls_recall,test/loss,test/mat_f1,test/mat_loss,test/mat_precision,test/mat_recall,test/n_critical_max,test/part_acc,test/rot_mae,test/rot_mse,test/rot_rmse,test/trans_mae,test/trans_mse,test/trans_rmse
0,0,0.12258294969797134,1.0,1.0,0.02897181175649166,1.0,1.0,6.594588756561279,0.0629202127456665,6.565616607666016,0.06257441639900208,0.06351791322231293,488.71990966796875,0.7307692170143127,26.565881729125977,3099.109375,30.97798728942871,0.06728307902812958,0.028364187106490135,0.08139869570732117
