test/cls_loss,test/cls_acc,test/cls_precision,test/cls_recall,test/cls_f1,test/mat_loss,test/n_critical_max,test/loss,test/mat_precision,test/mat_recall,test/mat_f1,test/part_acc,test/chamfer_distance,test/trans_mse,test/rot_mse,test/trans_rmse,test/rot_rmse,test/trans_mae,test/rot_mae,epoch,step
0.031165067106485367,1.0,1.0,1.0,1.0,7.676957130432129,118.3081283569336,7.708122253417969,0.04056963697075844,0.04056963697075844,0.040569599717855453,0.6370510458946228,0.10841905325651169,0.02787843905389309,3580.897216796875,0.09412776678800583,37.26871109008789,0.07519211620092392,32.341739654541016,0,0
