lr-Adam/pg1,lr-Adam/pg2,step,train/batch_size,train/cls_loss,train/cls_acc,train/cls_precision,train/cls_recall,train/cls_f1,train/mat_loss,train/n_critical_max,train/rig_loss,train/loss,epoch
1e-06,9.999999999999999e-06,0,,,,,,,,,,,
,,9,3.0,0.4264809191226959,0.8235333561897278,0.49919623136520386,0.49088603258132935,0.4618736803531647,5.039721965789795,99.0,3.8915114402770996,9.35771369934082,0
,,19,3.0,0.7365722060203552,0.805733323097229,0.5136123895645142,0.6092556715011597,0.4834853410720825,7.589946746826172,152.0,8.294557571411133,16.621076583862305,0
,,29,3.0,0.5368010401725769,0.8080666661262512,0.5089814066886902,0.5690135955810547,0.4778047800064087,7.140849590301514,277.0,52.38187789916992,60.05952835083008,0
,,39,3.0,0.47661295533180237,0.8307333588600159,0.5063174366950989,0.5492886900901794,0.4789612889289856,8.719279289245605,154.0,3.9294071197509766,13.125299453735352,0
,,49,3.0,0.5225838422775269,0.8321999907493591,0.5030609369277954,0.5318264365196228,0.47095155715942383,6.194528579711914,142.0,18.14143943786621,24.858551025390625,0
,,59,3.0,0.5532328486442566,0.8469333052635193,0.5176582336425781,0.5689204931259155,0.5086814165115356,8.809961318969727,221.0,18.189895629882812,27.553089141845703,0
,,69,3.0,0.30155399441719055,0.8827333450317383,0.4977639317512512,0.4784429669380188,0.47445639967918396,4.723552703857422,78.0,0.45492395758628845,5.4800310134887695,0
,,79,3.0,0.5332315564155579,0.8073999881744385,0.4977247416973114,0.48205554485321045,0.4603574573993683,7.007115364074707,109.0,2.886972188949585,10.427319526672363,0
,,89,3.0,0.6197430491447449,0.7797999978065491,0.4991958439350128,0.4947826862335205,0.45950981974601746,6.627406120300293,280.0,4.684713363647461,11.931861877441406,0
,,99,3.0,0.6826689839363098,0.8237333297729492,0.49367353320121765,0.4770966172218323,0.47179487347602844,6.478941440582275,334.0,4.730691432952881,11.892301559448242,0
,,109,3.0,0.39169302582740784,0.8802000284194946,0.49337875843048096,0.4722544848918915,0.4763179421424866,7.608888149261475,189.0,0.4810517430305481,8.481632232666016,0
,,119,3.0,0.5032972693443298,0.8668666481971741,0.49028539657592773,0.4646119475364685,0.47218796610832214,5.696411609649658,241.0,10.691237449645996,16.890945434570312,0
,,129,3.0,0.5400310754776001,0.8231333494186401,0.4918927550315857,0.45032092928886414,0.45884937047958374,11.720606803894043,218.0,0.16381525993347168,12.424453735351562,0
,,139,3.0,0.3862491250038147,0.8664666414260864,0.5087145566940308,0.5656452775001526,0.4910069704055786,6.219818592071533,140.0,26.493318557739258,33.099388122558594,0
,,149,3.0,0.4177156388759613,0.8809999823570251,0.5151487588882446,0.6265313625335693,0.5036129355430603,6.075351715087891,157.0,2.579465389251709,9.072532653808594,0
,,159,3.0,0.41582486033439636,0.8966666460037231,0.5428245067596436,0.6047266721725464,0.5535500049591064,6.559704780578613,301.0,9.973690032958984,16.94921875,0
,,169,3.0,0.5774669647216797,0.8430666923522949,0.4943629205226898,0.4777095317840576,0.47373634576797485,6.159211158752441,290.0,4.696537971496582,11.433216094970703,0
,,179,3.0,0.3887781798839569,0.8772666454315186,0.4990258514881134,0.4940829277038574,0.47995996475219727,5.873027801513672,128.0,0.6630378365516663,6.924843788146973,0
,,189,3.0,0.3711993396282196,0.8852666616439819,0.5232294201850891,0.6108470559120178,0.5214105248451233,11.621956825256348,209.0,0.8830445408821106,12.876200675964355,0
,,199,3.0,0.24405893683433533,0.9057999849319458,0.4982745945453644,0.4820902347564697,0.4794861078262329,7.3880615234375,60.0,0.08387010544538498,7.7159905433654785,0
,,209,3.0,0.45427295565605164,0.8392000198364258,0.4844908118247986,0.44858086109161377,0.4623802602291107,7.6523919105529785,245.0,1.7719300985336304,9.878594398498535,0
,,219,3.0,0.23190252482891083,0.9232666492462158,0.4950314462184906,0.465951144695282,0.48005130887031555,7.078975200653076,64.0,0.1418503224849701,7.452728271484375,0
,,229,3.0,0.44916093349456787,0.8655999898910522,0.5199089646339417,0.6586542129516602,0.5080291628837585,6.674807071685791,116.0,1.757004737854004,8.880972862243652,0
,,239,3.0,0.43238815665245056,0.8640666604042053,0.4885426163673401,0.4731944501399994,0.477292001247406,9.263046264648438,514.0,1.836571455001831,11.53200626373291,0
,,249,3.0,0.39284372329711914,0.8844000101089478,0.49149149656295776,0.4668588936328888,0.475006639957428,7.242569446563721,257.0,0.30786076188087463,7.943274021148682,0
,,259,3.0,0.31824833154678345,0.896133303642273,0.4963574707508087,0.46636825799942017,0.4751574993133545,4.695490837097168,75.0,0.8346810936927795,5.848420143127441,0
,,269,3.0,0.364870548248291,0.8817333579063416,0.4902428090572357,0.4546804428100586,0.47025376558303833,5.942232608795166,171.0,1.2760261297225952,7.583129405975342,0
,,279,3.0,0.36755457520484924,0.8822000026702881,0.49104025959968567,0.46806174516677856,0.4753803610801697,6.91212797164917,194.0,4.556519985198975,11.836202621459961,0
,,289,3.0,0.26182785630226135,0.9201333522796631,0.48472291231155396,0.47380706667900085,0.47920283675193787,6.32784366607666,181.0,2.536557197570801,9.126228332519531,0
,,299,3.0,0.34124696254730225,0.9250666499137878,0.5097604393959045,0.5184260010719299,0.5105891227722168,6.798728942871094,237.0,3.3222908973693848,10.46226692199707,0
,,309,3.0,0.4530322551727295,0.8859333395957947,0.49235159158706665,0.47385716438293457,0.478342205286026,8.79767894744873,151.0,2.0409202575683594,11.291631698608398,0
,,319,3.0,0.43980854749679565,0.871666669845581,0.4897485673427582,0.4656964838504791,0.4733527898788452,7.7966742515563965,248.0,2.4098403453826904,10.646323204040527,0
,,329,3.0,0.5506213307380676,0.8794666528701782,0.49705037474632263,0.49418994784355164,0.49203968048095703,7.65742826461792,291.0,5.317256927490234,13.525306701660156,0
,,339,3.0,0.3088321387767792,0.9035999774932861,0.5052585601806641,0.521705150604248,0.497704416513443,7.190629005432129,165.0,1.669075608253479,9.168537139892578,0
,,349,3.0,0.333430677652359,0.9376000165939331,0.4863407015800476,0.4814789593219757,0.4838975965976715,6.559706211090088,314.0,6.354303359985352,13.247440338134766,0
,,359,3.0,0.29485902190208435,0.9215333461761475,0.4916456341743469,0.47847646474838257,0.483787477016449,8.899980545043945,283.0,2.495051622390747,11.68989086151123,0
,,369,3.0,0.30247148871421814,0.9178000092506409,0.49671992659568787,0.4938284754753113,0.49348968267440796,8.222624778747559,204.0,0.46121731400489807,8.986312866210938,0
,,379,3.0,0.2512190639972687,0.9266666769981384,0.4930861294269562,0.47706925868988037,0.48367738723754883,9.264814376831055,187.0,0.008307165466248989,9.524340629577637,0
,,389,3.0,0.36599862575531006,0.9258000254631042,0.4869897663593292,0.4746394157409668,0.48073527216911316,6.979485034942627,323.0,12.683052062988281,20.028535842895508,0
,,399,3.0,0.42436909675598145,0.8962666392326355,0.5317763090133667,0.5857774615287781,0.5382673740386963,8.297698974609375,366.0,2.5508174896240234,11.2728853225708,0
,,409,3.0,0.30492329597473145,0.9088666439056396,0.4981701970100403,0.4959862530231476,0.4937300980091095,7.150854110717773,320.0,1.116605520248413,8.572382926940918,0
,,419,3.0,0.31548523902893066,0.9143999814987183,0.5722599029541016,0.6512437462806702,0.5929073691368103,7.090843200683594,373.0,2.667172908782959,10.073501586914062,0
,,429,3.0,0.5453642010688782,0.876466691493988,0.4802030920982361,0.4546617865562439,0.46708351373672485,6.580196857452393,377.0,2.6522810459136963,9.77784252166748,0
