epoch,step,test/chamfer_distance,test/cls_acc,test/cls_f1,test/cls_loss,test/cls_precision,test/cls_recall,test/loss,test/mat_f1,test/mat_loss,test/mat_precision,test/mat_recall,test/n_critical_max,test/part_acc,test/rot_mae,test/rot_mse,test/rot_rmse,test/trans_mae,test/trans_mse,test/trans_rmse
0,0,0.10901521146297455,1.0,1.0,0.027345748618245125,1.0,1.0,4.944120407104492,0.09345109760761261,4.916774749755859,0.09345114976167679,0.09345114976167679,423.7929992675781,0.7059999704360962,27.18033218383789,3145.71875,32.05377197265625,0.05133499950170517,0.016341103240847588,0.06487125903367996
