epoch,step,test/chamfer_distance,test/cls_acc,test/cls_f1,test/cls_loss,test/cls_precision,test/cls_recall,test/loss,test/mat_f1,test/mat_loss,test/mat_precision,test/mat_recall,test/n_critical_max,test/part_acc,test/rot_mae,test/rot_mse,test/rot_rmse,test/trans_mae,test/trans_mse,test/trans_rmse
0,0,0.10305553674697876,1.0,1.0,0.025710614398121834,1.0,1.0,4.862748146057129,0.09643425047397614,4.837037563323975,0.09643428772687912,0.09643428772687912,410.9149169921875,0.7058725357055664,27.846710205078125,3225.46240234375,32.79132080078125,0.050585176795721054,0.01622198335826397,0.06475932896137238
