test/cls_loss,test/cls_acc,test/cls_precision,test/cls_recall,test/cls_f1,test/mat_loss,test/n_critical_max,test/loss,test/mat_precision,test/mat_recall,test/mat_f1,test/part_acc,test/chamfer_distance,test/trans_mse,test/rot_mse,test/trans_rmse,test/rot_rmse,test/trans_mae,test/rot_mae,epoch,step
0.03160342574119568,1.0,1.0,1.0,1.0,8.460394859313965,131.5530242919922,8.491998672485352,0.039112456142902374,0.039112456142902374,0.03911241516470909,0.6448863744735718,0.09720564633607864,0.02473902329802513,3592.270263671875,0.08601399511098862,36.85091018676758,0.06947144120931625,31.75408363342285,0,0
