test/cls_loss,test/cls_acc,test/cls_precision,test/cls_recall,test/cls_f1,test/mat_loss,test/n_critical_max,test/loss,test/mat_precision,test/mat_recall,test/mat_f1,test/part_acc,test/chamfer_distance,test/trans_mse,test/rot_mse,test/trans_rmse,test/rot_rmse,test/trans_mae,test/rot_mae,epoch,step
0.03076125495135784,1.0,1.0,1.0,1.0,8.489767074584961,131.37002563476562,8.520527839660645,0.04180062934756279,0.04180062934756279,0.041800592094659805,0.644212543964386,0.0940823182463646,0.024646364152431488,3687.376220703125,0.0869947075843811,37.70002746582031,0.069660484790802,32.611976623535156,0,0
