test/cls_loss,test/cls_acc,test/cls_precision,test/cls_recall,test/cls_f1,test/mat_loss,test/n_critical_max,test/loss,test/mat_precision,test/mat_recall,test/mat_f1,test/part_acc,test/chamfer_distance,test/trans_mse,test/rot_mse,test/trans_rmse,test/rot_rmse,test/trans_mae,test/rot_mae,epoch,step
0.03150353580713272,1.0,1.0,1.0,1.0,7.249675273895264,128.82986450195312,7.2811784744262695,0.03950211778283119,0.03950211778283119,0.03950207680463791,0.6512287259101868,0.09721775352954865,0.02541358955204487,3660.041748046875,0.08716677129268646,37.25398635864258,0.06941133737564087,32.37178421020508,0,0
