epoch,step,test/chamfer_distance,test/cls_acc,test/cls_f1,test/cls_loss,test/cls_precision,test/cls_recall,test/loss,test/mat_f1,test/mat_loss,test/mat_precision,test/mat_recall,test/n_critical_max,test/part_acc,test/rot_mae,test/rot_mse,test/rot_rmse,test/trans_mae,test/trans_mse,test/trans_rmse
0,0,0.10457635670900345,1.0,1.0,0.029779400676488876,1.0,1.0,7.212657451629639,0.051256682723760605,7.182878017425537,0.05125672370195389,0.05125672370195389,289.76800537109375,0.734000027179718,26.723073959350586,3109.357666015625,31.104215621948242,0.06170174479484558,0.0247780904173851,0.0762062668800354
