test/cls_loss,test/cls_acc,test/cls_precision,test/cls_recall,test/cls_f1,test/mat_loss,test/n_critical_max,test/loss,test/mat_precision,test/mat_recall,test/mat_f1,test/part_acc,test/chamfer_distance,test/trans_mse,test/rot_mse,test/trans_rmse,test/rot_rmse,test/trans_mae,test/rot_mae,epoch,step
0.031229278072714806,1.0,1.0,1.0,1.0,8.484649658203125,130.8000030517578,8.51587963104248,0.036323629319667816,0.036323629319667816,0.03632359579205513,0.6367924809455872,0.10074230283498764,0.02587372623383999,3511.552734375,0.08943705260753632,36.79029846191406,0.07108917087316513,31.351808547973633,0,0
