lr-Adam/pg1,lr-Adam/pg2,step,train/batch_size,train/cls_loss,train/cls_acc,train/cls_precision,train/cls_recall,train/cls_f1,train/mat_loss,train/n_critical_max,train/rig_loss,train/loss,epoch,val/cls_loss,val/cls_acc,val/cls_precision,val/cls_recall,val/cls_f1,val/mat_loss,val/n_critical_max,val/rig_loss,val/loss,val/mat_precision,val/mat_recall,val/mat_f1
1e-06,1e-06,0,,,,,,,,,,,,,,,,,,,,,,,
,,9,3.0,0.7216566801071167,0.7221333384513855,0.49787524342536926,0.46594640612602234,0.42804062366485596,12.868844032287598,99.0,2.0111327171325684,15.601633071899414,0,,,,,,,,,,,,
,,19,3.0,0.4395783841609955,0.8468666672706604,0.49842408299446106,0.4902323782444,0.47322404384613037,12.033156394958496,152.0,7.600700855255127,20.073434829711914,0,,,,,,,,,,,,
,,29,3.0,0.7668424248695374,0.7588000297546387,0.4935689866542816,0.4426530599594116,0.4404774010181427,8.066241264343262,277.0,88.11643981933594,96.94952392578125,0,,,,,,,,,,,,
,,39,3.0,0.4597664177417755,0.8327999711036682,0.4927491545677185,0.4461800456047058,0.45908620953559875,21.389265060424805,154.0,1.1430217027664185,22.992053985595703,0,,,,,,,,,,,,
,,49,3.0,0.7123525142669678,0.762066662311554,0.5015520453453064,0.5213360786437988,0.44689348340034485,21.650768280029297,142.0,6.274794578552246,28.637916564941406,0,,,,,,,,,,,,
,,59,3.0,0.3956678509712219,0.8784666657447815,0.49318480491638184,0.4811176657676697,0.48197346925735474,17.537246704101562,221.0,26.931821823120117,44.86473846435547,0,,,,,,,,,,,,
,,69,3.0,0.3055819272994995,0.8934000134468079,0.4992749094963074,0.4935982823371887,0.4798237681388855,6.924180030822754,78.0,0.5261404514312744,7.755902290344238,0,,,,,,,,,,,,
,,79,3.0,0.4539591670036316,0.8213333487510681,0.4968917965888977,0.4771142899990082,0.46320194005966187,10.407617568969727,109.0,2.5633277893066406,13.424904823303223,0,,,,,,,,,,,,
,,89,3.0,0.636275053024292,0.7909333109855652,0.4909485876560211,0.44500696659088135,0.4511904716491699,15.832937240600586,280.0,3.5092921257019043,19.978504180908203,0,,,,,,,,,,,,
