test/cls_loss,test/cls_acc,test/cls_precision,test/cls_recall,test/cls_f1,test/mat_loss,test/n_critical_max,test/loss,test/mat_precision,test/mat_recall,test/mat_f1,test/part_acc,test/chamfer_distance,test/trans_mse,test/rot_mse,test/trans_rmse,test/rot_rmse,test/trans_mae,test/rot_mae,epoch,step
0.03118062950670719,1.0,1.0,1.0,1.0,8.147320747375488,136.39056396484375,8.17850112915039,0.04136280715465546,0.04136280715465546,0.04136276617646217,0.6707547307014465,0.0836334079504013,0.022243719547986984,3374.07763671875,0.08041225373744965,34.83983612060547,0.06380042433738708,30.14722442626953,0,0
